Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
Sendungsdaten,38,SG14,CNI,,,,,,Muss,,,Sendungsdaten,38,SG14,CNI,,00019,,,,Muss,
Sendungsdaten,39,SG14,CNI,1490,,,,Vorgangsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht bei 1 beginnend und fortlaufend aufsteigend",,Sendungsdaten,39,SG14,CNI,1490,00019,,,Vorgangsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht bei 1 beginnend und fortlaufend aufsteigend"
Meldepunkt,40,SG14,LOC,,,,,,Muss,,,Meldepunkt,40,SG14,LOC,,00020,,,,Muss,
Meldepunkt,41,SG14,LOC,3227,,172,,Meldepunkt,X,,,Meldepunkt,41,SG14,LOC,3227,00020,172,,Meldepunkt,X,
Meldepunkt,42,SG14,LOC,3225,,,,Identifikator,X ([950] [506]) ∨ ([951] [76] ∧ [505]),"[76] Wenn MP-ID in SG1 NAD+MR in der Rolle ESA
[505] Hinweis: Verwendung der ID der Messlokation
[506] Hinweis: Verwendung der ID der Marktlokation
[950] Format: Marktlokations-ID
[951] Format: Zählpunktbezeichnung",,Meldepunkt,42,SG14,LOC,3225,00020,,,Identifikator,X ([950] [506]) ⊻ ([951][505]) ⊻ ([960][532]) ⊻ ([961][533]),"[505] Hinweis: Verwendung der ID der Messlokation
[506] Hinweis: Verwendung der ID der Marktlokation
[532] Hinweis: Verwendung der ID der Netzlokation
[533] Hinweis: Verwendung der ID der Steuerbaren Ressource
[950] Format: Marktlokations-ID
[951] Format: Zählpunktbezeichnung
[960] Format: Netzlokations- ID
[961] Format: SR-ID"
Status zum Angebot oder Anfrage,43,SG15,,,,,,,Muss,,,Status zum Angebot oder Anfrage,43,SG15,,,,,,,Muss,
Status zum Angebot oder Anfrage,44,SG15,STS,,,,,,Muss,,,Status zum Angebot oder Anfrage,44,SG15,STS,,00048,,,,Muss,
Status zum Angebot oder Anfrage,45,SG15,STS,9015,,Z20,,Status des referenzierten Dokuments,X,,,Status zum Angebot oder Anfrage,45,SG15,STS,9015,00048,Z20,,Status des referenzierten Dokuments,X,
Status zum Angebot oder Anfrage,46,SG15,STS,4405,,Z32,,abgelehnt,X,,,Status zum Angebot oder Anfrage,46,SG15,STS,4405,00048,Z32,,abgelehnt,X,
Status zum Angebot oder Anfrage,47,SG15,STS,9013,,,,Code des Prüfschritts,X,,,Status zum Angebot oder Anfrage,47,SG15,STS,9013,00048,,,Code des Prüfschritts,X,
Status zum Angebot oder Anfrage,48,SG15,STS,1131,,E_0207,,EBD Nr. E_0207,X,,,Status zum Angebot oder Anfrage,48,SG15,STS,1131,,E_0207,,EBD Nr. E_0207,X [20],
Status zum Angebot oder Anfrage,49,SG15,STS,1131,,E_0252,,EBD Nr. E_0252,X,,,Status zum Angebot oder Anfrage,49,SG15,STS,1131,,E_0252,,EBD Nr. E_0252,X [76],
,,,,,,,,,,,NEW,Status zum Angebot oder Anfrage,50,SG15,STS,1131,,E_0524,,EBD Nr. E_0524,X [26],
,,,,,,,,,,,NEW,Status zum Angebot oder Anfrage,51,SG15,STS,1131,,E_0531,,EBD Nr. E_0531,X [20],"[20] Wenn MP-ID in SG1 NAD+MR in der Rolle LF
[26] Wenn MP-ID in SG1 NAD+MR in der Rolle NB
[76] Wenn MP-ID in SG1 NAD+MR in der Rolle ESA"
Prüfidentifikator,50,SG15,RFF,,,,,,Muss,,,Prüfidentifikator,52,SG15,RFF,,00049,,,,Muss,
Prüfidentifikator,51,SG15,RFF,1153,,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,53,SG15,RFF,1153,00049,Z13,,Prüfidentifikator,X,
Prüfidentifikator,52,SG15,RFF,1154,,21033,,"WiM, GPKE / Anfrageablehnung (MSB an ESA / LF / NB)",X,,,Prüfidentifikator,54,SG15,RFF,1154,,21033,,"WiM, GPKE / Anfrageablehnung (MSB an ESA / LF / NB)",X,
Referenziertes Angebot / Anfrage,53,SG15,RFF,,,,,,Muss,,,Referenziertes Angebot / Anfrage,55,SG15,RFF,,00050,,,,Muss,
Referenziertes Angebot / Anfrage,54,SG15,RFF,1153,,AAV,,Nummer der Anfrage,X,,,Referenziertes Angebot / Anfrage,56,SG15,RFF,1153,,AAV,,Nummer der Anfrage,X,
Referenziertes Angebot / Anfrage,55,SG15,RFF,1154,,,,Dokumenten-/Vorgangsnummer der Bezugsnachricht,X [502],"[501] Hinweis: Aus QUOTES BGM DE1004
[502] Hinweis: Aus REQOTE BGM DE1004",,Referenziertes Angebot / Anfrage,57,SG15,RFF,1154,00050,,,Dokumenten-/Vorgangsnummer der Bezugsnachricht,X [502],"[501] Hinweis: Aus QUOTES BGM DE1004
[502] Hinweis: Aus REQOTE BGM DE1004"
Frühester Zeitpunkt,56,SG15,DTM,,,,,,Muss [30],[30] Wenn in dieser SG15 STS+Z20+Z32+A07:E_0207 vorhanden.,,Frühester Zeitpunkt,58,SG15,DTM,,00051,,,,Muss [30],[30] Wenn in dieser SG15 STS+Z20+Z32+A07:E_0207 vorhanden.
Frühester Zeitpunkt,57,SG15,DTM,2005,,469,,"Startdatum oder - zeitpunkt, frühestes/r",X,,,Frühester Zeitpunkt,59,SG15,DTM,2005,00051,469,,"Startdatum oder - zeitpunkt, frühestes/r",X,
Frühester Zeitpunkt,58,SG15,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,,Frühester Zeitpunkt,60,SG15,DTM,2380,00051,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],
Frühester Zeitpunkt,59,SG15,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,,Frühester Zeitpunkt,61,SG15,DTM,2379,00051,303,,CCYYMMDDHHMMZZZ,X,
Sendungspositionseinzelhei ten,60,SG25,,,,,,,Muss [87],[87] Wenn STS+Z20+Z32+A99:E_0252 in dieser SG14 vorhanden ,,Sendungspositionseinzelhei ten,62,SG25,,,,,,,Muss [129] ⊻ [130],"[129] Wenn STS+Z20+Z32+A99:E_0524 in dieser SG14 vorhanden
[130] Wenn STS+Z20+Z32+A99:E_0531 in dieser SG14 vorhanden"
Sendungspositionseinzelhei ten,61,SG25,GID,,,,,,Muss,,,Sendungspositionseinzelhei ten,63,SG25,GID,,00052,,,,Muss,
Sendungspositionseinzelhei ten,62,SG25,GID,1496,,,,Sendungsposition,X,,,Sendungspositionseinzelhei ten,64,SG25,GID,1496,00052,,,Sendungsposition,X,
Freier Text,63,SG25,FTX,,,,,,Muss,,,Freier Text,65,SG25,FTX,,00053,,,,Muss,
Freier Text,64,SG25,FTX,4451,,ACB,,Zusätzliche Informationen (für allgemeine Hinweise),X,,,Freier Text,66,SG25,FTX,4451,00053,ACB,,Zusätzliche Informationen (für allgemeine Hinweise),X,
Freier Text,65,SG25,FTX,4440,,,,Freier Text,X,,,Freier Text,67,SG25,FTX,4440,00053,,,Freier Text,X,
Nachrichten-Endesegment,66,,UNT,,,,,,Muss,,,Nachrichten-Endesegment,68,,UNT,,00126,,,,Muss,
Nachrichten-Endesegment,67,,UNT,0074,,,,Anzahl der Segmente in einer Nachricht,X,,,Nachrichten-Endesegment,69,,UNT,0074,00126,,,Anzahl der Segmente in einer,X,
Nachrichten-Endesegment,68,,UNT,0062,,,,Nachrichten-Referenznummer,X,,,Nachrichten-Endesegment,70,,UNT,0062,00126,,,Nachrichten-Referenznummer,X,
