Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
MP-ID Absender,16,SG2,,,,,,,Muss,,,MP-ID Absender,16,SG2,,,,,,,Muss,
MP-ID Absender,17,SG2,NAD,,00008,,,,Muss,,,MP-ID Absender,17,SG2,NAD,,00008,,,,Muss,
MP-ID Absender,18,SG2,NAD,3035,00008,MS,,Dokumenten-/ Nachrichtenaussteller bzw. -absender,X,,,MP-ID Absender,18,SG2,NAD,3035,00008,MS,,Dokumenten-/ Nachrichtenaussteller bzw. -absender,X,
MP-ID Absender,19,SG2,NAD,3039,00008,,,MP-ID,X,,,MP-ID Absender,19,SG2,NAD,3039,00008,,,MP-ID,X,
MP-ID Absender,20,SG2,NAD,3055,00008,9,,GS1,X,,,MP-ID Absender,20,SG2,NAD,3055,00008,9,,GS1,X,
MP-ID Absender,21,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Absender,21,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Ansprechpartner,22,SG3,,,,,,,Kann,,,Ansprechpartner,22,SG3,,,,,,,Kann,
Ansprechpartner,23,SG3,CTA,,00009,,,,Muss,,,Ansprechpartner,23,SG3,CTA,,00009,,,,Muss,
Ansprechpartner,24,SG3,CTA,3139,00009,IC,,Informationskontakt,X,,,Ansprechpartner,24,SG3,CTA,3139,00009,IC,,Informationskontakt,X,
Ansprechpartner,25,SG3,CTA,3412,00009,,,Name vom Ansprechpartner,X,,,Ansprechpartner,25,SG3,CTA,3412,00009,,,Name vom Ansprechpartner,X,
Kommunikationsverbindung,26,SG3,COM,,00010,,,,Muss,,,Kommunikationsverbindung,26,SG3,COM,,00010,,,,Muss,
Kommunikationsverbindung,27,SG3,COM,3148,00010,,,Nummer / Adresse,X (([939] [321]) ∨ ([940] [322])) ∧ [514],"[321] Wenn im DE3155 in demselben COM der Code EM vorhanden ist
[322] Wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist
[514] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen",,Kommunikationsverbindung,27,SG3,COM,3148,00010,,,Nummer / Adresse,X (([939] [321]) ∨ ([940] [322])) ∧ [514],"[321] Wenn im DE3155 in demselben COM der Code EM vorhanden ist
[322] Wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist
[514] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen"
Kommunikationsverbindung,28,SG3,COM,3155,00010,EM,,Elektronische Post,X [1P0..1],,,Kommunikationsverbindung,28,SG3,COM,3155,00010,EM,,Elektronische Post,X [1P0..1],
Kommunikationsverbindung,29,SG3,COM,3155,,FX,,Telefax,X [1P0..1],,,Kommunikationsverbindung,29,SG3,COM,3155,,FX,,Telefax,X [1P0..1],
Kommunikationsverbindung,30,SG3,COM,3155,,TE,,Telefon,X [1P0..1],,,Kommunikationsverbindung,30,SG3,COM,3155,,TE,,Telefon,X [1P0..1],
Kommunikationsverbindung,31,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,,Kommunikationsverbindung,31,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
Kommunikationsverbindung,32,SG3,COM,3155,,AL,,Handy,X [1P0..1],,,Kommunikationsverbindung,32,SG3,COM,3155,,AL,,Handy,X [1P0..1],
MP-ID Empfänger,33,SG2,,,,,,,Muss,,,MP-ID Empfänger,33,SG2,,,,,,,Muss,
MP-ID Empfänger,34,SG2,NAD,,00011,,,,Muss,,,MP-ID Empfänger,34,SG2,NAD,,00011,,,,Muss,
MP-ID Empfänger,35,SG2,NAD,3035,00011,MR,,Nachrichtenempfänger,X,,,MP-ID Empfänger,35,SG2,NAD,3035,00011,MR,,Nachrichtenempfänger,X,
MP-ID Empfänger,36,SG2,NAD,3039,00011,,,MP-ID,X,,,MP-ID Empfänger,36,SG2,NAD,3039,00011,,,MP-ID,X,
MP-ID Empfänger,37,SG2,NAD,3055,00011,9,,GS1,X,,,MP-ID Empfänger,37,SG2,NAD,3055,00011,9,,GS1,X,
MP-ID Empfänger,38,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Empfänger,38,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Vorgang,39,SG4,,,,,,,Muss,,,Vorgang,39,SG4,,,,,,,Muss,
Vorgang,40,SG4,IDE,,00020,,,,Muss,,,Vorgang,40,SG4,IDE,,00020,,,,Muss,
Vorgang,41,SG4,IDE,7495,00020,24,,Transaktion,X,,,Vorgang,41,SG4,IDE,7495,00020,24,,Transaktion,X,
Vorgang,42,SG4,IDE,7402,00020,,,Vorgangsnummer,X,,,Vorgang,42,SG4,IDE,7402,00020,,,Vorgangsnummer,X,
Transaktionsgrund,43,SG4,STS,,00037,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben,REMOVED,,,,,,,,,,,
Transaktionsgrund,44,SG4,STS,9015,00037,7,,Transaktionsgrund,X,,REMOVED,,,,,,,,,,,
Transaktionsgrund,45,SG4,STS,9013,00037,E05,,Stornierung,X,,REMOVED,,,,,,,,,,,
,,,,,,,,,,,NEW,Transaktionsgrund / Ergänzung / Transaktionsgrund befristete Anmeldung,43,SG4,STS,,00035,,,,Muss,
,,,,,,,,,,,NEW,Transaktionsgrund / Ergänzung / Transaktionsgrund befristete Anmeldung,44,SG4,STS,9015,00035,7,,Transaktionsgrund,X,
,,,,,,,,,,,NEW,Transaktionsgrund / Ergänzung / Transaktionsgrund befristete Anmeldung,45,SG4,STS,9013,00035,E05,,Stornierung,X,
Status der Antwort,46,SG4,STS,,00039,,,,Muss [249],[249] Innerhalb eines SG4 IDE müssen alle DE1131 der SG4 STS+E01 den identischen Wert enthalten ,,Status der Antwort,46,SG4,STS,,00036,,,,Muss [249],[249] Innerhalb eines SG4 IDE müssen alle DE1131 der SG4 STS+E01 (Status der Antwort) den identischen Wert enthalten
Status der Antwort,47,SG4,STS,9015,00039,E01,,Status der Antwort,X,,,Status der Antwort,47,SG4,STS,9015,00036,E01,,Status der Antwort,X,
Status der Antwort,48,SG4,STS,9013,00039,,,Code des Prüfschritts,X,,,Status der Antwort,48,SG4,STS,9013,00036,,,Code des Prüfschritts,X,
Status der Antwort,49,SG4,STS,1131,00039,Codeliste Strom Nr. S_0086 Codeliste Strom Nr. S_0087,,S_0086 S_0087,X,,,Status der Antwort,49,SG4,STS,1131,00036,Codeliste Strom Nr. S_0086 Codeliste Strom Nr. S_0087,,S_0086 S_0087,X,
Bemerkung (Feld für allgemeine Hinweise),50,SG4,FTX,,00043,,,,Muss [48] Kann,[48] Wenn in dieser SG4 das STS+E01++E14/ A99 (Status der Antwort: Ablehnung Sonstiges) vorhanden,,Bemerkung (Feld für allgemeine Hinweise),50,SG4,FTX,,00038,,,,Muss [49] Kann,[49] Wenn in dieser SG4 das STS+E01++A14 (Status der Antwort: Ablehnung Sonstiges) vorhanden
Bemerkung (Feld für allgemeine Hinweise),51,SG4,FTX,4451,00043,ACB,,Zusätzliche Informationen (für allgemeine Hinweise),X,,,Bemerkung (Feld für allgemeine Hinweise),51,SG4,FTX,4451,00038,ACB,,Zusätzliche Informationen (für allgemeine Hinweise),X,
Bemerkung (Feld für allgemeine Hinweise),52,SG4,FTX,4440,00043,,,Text für allgemeine Information,X,,,Bemerkung (Feld für allgemeine Hinweise),52,SG4,FTX,4440,00038,,,Text für allgemeine Information,X,
Prüfidentifikator,53,SG6,,,,,,,Muss,,,Prüfidentifikator,53,SG6,,,,,,,Muss,
Prüfidentifikator,54,SG6,RFF,,00057,,,,Muss,,,Prüfidentifikator,54,SG6,RFF,,00056,,,,Muss,
Prüfidentifikator,55,SG6,RFF,1153,00057,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,55,SG6,RFF,1153,00056,Z13,,Prüfidentifikator,X,
Prüfidentifikator,56,SG6,RFF,1154,,55024,,GPKE / Ablehnung Anfrage Stornierung,X,,,Prüfidentifikator,56,SG6,RFF,1154,,55024,,GPKE / Ablehnung Anfrage Stornierung,X,
Referenz Vorgangsnummer (aus Anfragenachricht),57,SG6,,,,,,,Muss,,,Referenz Vorgangsnummer (aus Anfragenachricht),57,SG6,,,,,,,Muss,
Referenz Vorgangsnummer (aus Anfragenachricht),58,SG6,RFF,,00058,,,,Muss,,,Referenz Vorgangsnummer (aus Anfragenachricht),58,SG6,RFF,,00057,,,,Muss,
Referenz Vorgangsnummer (aus Anfragenachricht),59,SG6,RFF,1153,00058,TN,,Transaktions- Referenznummer,X,,,Referenz Vorgangsnummer (aus Anfragenachricht),59,SG6,RFF,1153,00057,TN,,Transaktions- Referenznummer,X,
Referenz Vorgangsnummer (aus Anfragenachricht),60,SG6,RFF,1154,00058,,,Vorgangsnummer,X,,,Referenz Vorgangsnummer (aus Anfragenachricht),60,SG6,RFF,1154,00057,,,Vorgangsnummer,X,
Daten der Marktlokation,61,SG8,,,,,,,Muss [2061] ∧ ([4] ∨ [5]),"[4] Wenn MP-ID in SG2 NAD+MR (Nachrichtenempfänger) in der Rolle LF
[5] Wenn MP-ID in SG2 NAD+MS (Nachrichtenabsender) in der Rolle LF
[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben",REMOVED,,,,,,,,,,,
Daten der Marktlokation,62,SG8,SEQ,,00103,,,,Muss,,REMOVED,,,,,,,,,,,
Daten der Marktlokation,63,SG8,SEQ,1229,00103,Z01,,Daten der Marktlokation,X,,REMOVED,,,,,,,,,,,
Lieferrichtung,64,SG10,,,,,,,Muss,,REMOVED,,,,,,,,,,,
Lieferrichtung,65,SG10,CCI,,00110,,,,Muss,,REMOVED,,,,,,,,,,,
Lieferrichtung,66,SG10,CCI,7059,00110,Z30,,Lieferrichtung,X,,REMOVED,,,,,,,,,,,
Lieferrichtung,67,SG10,CCI,7037,00110,Z06,,Erzeugung,X,,REMOVED,,,,,,,,,,,
Lieferrichtung,68,SG10,CCI,7037,,Z07,,Verbrauch,X,,REMOVED,,,,,,,,,,,
Nachrichten-Endesegment,69,,UNT,,00540,,,,Muss,,,Nachrichten-Endesegment,61,,UNT,,00526,,,,Muss,
Nachrichten-Endesegment,70,,UNT,0074,00540,,,Anzahl der Segmente in einer Nachricht,X,,,Nachrichten-Endesegment,62,,UNT,0074,00526,,,Anzahl der Segmente in einer Nachricht,X,
Nachrichten-Endesegment,71,,UNT,0062,00540,,,Nachrichten-Referenznummer,X,,,Nachrichten-Endesegment,63,,UNT,0062,00526,,,Nachrichten-Referenznummer,X,
