Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
MP-ID Absender,17,SG2,NAD,3039,00008,,,MP-ID,X,,,MP-ID Absender,17,SG2,NAD,3039,00008,,,MP-ID,X,
MP-ID Absender,18,SG2,NAD,3055,00008,9,,GS1,X,,,MP-ID Absender,18,SG2,NAD,3055,00008,9,,GS1,X,
MP-ID Absender,19,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,,MP-ID Absender,19,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
Ansprechpartner,20,SG3,,,,,,,Kann,,,Ansprechpartner,20,SG3,,,,,,,Kann,
Ansprechpartner,21,SG3,CTA,,00009,,,,Muss,,,Ansprechpartner,21,SG3,CTA,,00009,,,,Muss,
Ansprechpartner,22,SG3,CTA,3139,00009,IC,,Informationskontakt,X,,,Ansprechpartner,22,SG3,CTA,3139,00009,IC,,Informationskontakt,X,
Ansprechpartner,23,SG3,CTA,3412,00009,,,Name vom Ansprechpartner,X,,,Ansprechpartner,23,SG3,CTA,3412,00009,,,Name vom Ansprechpartner,X,
Kommunikationsverbindung,24,SG3,COM,,00010,,,,Muss,,,Kommunikationsverbindung,24,SG3,COM,,00010,,,,Muss,
Kommunikationsverbindung,25,SG3,COM,3148,00010,,,Nummer / Adresse,X,,,Kommunikationsverbindung,25,SG3,COM,3148,00010,,,Nummer / Adresse,X,
Kommunikationsverbindung,26,SG3,COM,3155,00010,EM,,Elektronische Post,X [1P0..1],,,Kommunikationsverbindung,26,SG3,COM,3155,00010,EM,,Elektronische Post,X [1P0..1],
Kommunikationsverbindung,27,SG3,COM,3155,,FX,,Telefax,X [1P0..1],,,Kommunikationsverbindung,27,SG3,COM,3155,,FX,,Telefax,X [1P0..1],
Kommunikationsverbindung,28,SG3,COM,3155,,TE,,Telefon,X [1P0..1],,,Kommunikationsverbindung,28,SG3,COM,3155,,TE,,Telefon,X [1P0..1],
Kommunikationsverbindung,29,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,,Kommunikationsverbindung,29,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
Kommunikationsverbindung,30,SG3,COM,3155,,AL,,Handy,X [1P0..1],,,Kommunikationsverbindung,30,SG3,COM,3155,,AL,,Handy,X [1P0..1],
MP-ID Empfänger,31,SG2,,,,,,,Muss,,,MP-ID Empfänger,31,SG2,,,,,,,Muss,
MP-ID Empfänger,32,SG2,NAD,,00011,,,,Muss,,,MP-ID Empfänger,32,SG2,NAD,,00011,,,,Muss,
MP-ID Empfänger,33,SG2,NAD,3035,00011,MR,,Nachrichtenempfänger,X,,,MP-ID Empfänger,33,SG2,NAD,3035,00011,MR,,Nachrichtenempfänger,X,
MP-ID Empfänger,34,SG2,NAD,3039,00011,,,MP-ID,X,,,MP-ID Empfänger,34,SG2,NAD,3039,00011,,,MP-ID,X,
MP-ID Empfänger,35,SG2,NAD,3055,00011,9,,GS1,X,,,MP-ID Empfänger,35,SG2,NAD,3055,00011,9,,GS1,X,
MP-ID Empfänger,36,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,,MP-ID Empfänger,36,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
Vorgang,37,SG4,,,,,,,Muss,,,Vorgang,37,SG4,,,,,,,Muss,
Vorgang,38,SG4,IDE,,00012,,,,Muss,,,Vorgang,38,SG4,IDE,,00012,,,,Muss,
Vorgang,39,SG4,IDE,7495,00012,24,,Transaktion,X,,,Vorgang,39,SG4,IDE,7495,00012,24,,Transaktion,X,
Vorgang,40,SG4,IDE,7402,00012,,,Vorgangsnummer,X,,,Vorgang,40,SG4,IDE,7402,00012,,,Vorgangsnummer,X,
Beginn zum,41,SG4,DTM,,00015,,,,Muss,,,Beginn zum,41,SG4,DTM,,00015,,,,Muss,
Beginn zum,42,SG4,DTM,2005,00015,92,,Datum Vertragsbeginn,X,,,Beginn zum,42,SG4,DTM,2005,00015,92,,Datum Vertragsbeginn,X,
Beginn zum,43,SG4,DTM,2380,00015,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB2],,,Beginn zum,43,SG4,DTM,2380,00015,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB2],
Beginn zum,44,SG4,DTM,2379,00015,303,,CCYYMMDDHHMMZZZ,X,,,Beginn zum,44,SG4,DTM,2379,00015,303,,CCYYMMDDHHMMZZZ,X,
"Änderung zum, Gültigkeit, Beginndatum",45,SG4,DTM,,00018,,,,Muss,,,"Änderung zum, Gültigkeit, Beginndatum",45,SG4,DTM,,00018,,,,Muss,
"Änderung zum, Gültigkeit, Beginndatum",46,SG4,DTM,2005,00018,157,,"Gültigkeit, Beginndatum",X,,,"Änderung zum, Gültigkeit, Beginndatum",46,SG4,DTM,2005,00018,157,,"Gültigkeit, Beginndatum",X,
"Änderung zum, Gültigkeit, Beginndatum",47,SG4,DTM,2380,00018,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB2],,,"Änderung zum, Gültigkeit, Beginndatum",47,SG4,DTM,2380,00018,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB2],
"Änderung zum, Gültigkeit, Beginndatum",48,SG4,DTM,2379,00018,303,,CCYYMMDDHHMMZZZ,X,,,"Änderung zum, Gültigkeit, Beginndatum",48,SG4,DTM,2379,00018,303,,CCYYMMDDHHMMZZZ,X,
Transaktionsgrund,49,SG4,STS,,00026,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben,,Transaktionsgrund,49,SG4,STS,,00026,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben
Transaktionsgrund,50,SG4,STS,9015,00026,7,,Transaktionsgrund,X,,,Transaktionsgrund,50,SG4,STS,9015,00026,7,,Transaktionsgrund,X,
Transaktionsgrund,51,SG4,STS,9013,00026,ZE8,,Änderung vom MSB mit Abhängigkeiten,X,,,Transaktionsgrund,51,SG4,STS,9013,00026,ZE8,,Änderung vom MSB mit Abhängigkeiten,X,
Meldepunkt,52,SG5,,,,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben,,Meldepunkt,52,SG5,,,,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben
Meldepunkt,53,SG5,LOC,,00035,,,,Muss,,,Meldepunkt,53,SG5,LOC,,00035,,,,Muss,
Meldepunkt,54,SG5,LOC,3227,00035,172,,Meldepunkt,X,,,Meldepunkt,54,SG5,LOC,3227,00035,172,,Meldepunkt,X,
Meldepunkt,55,SG5,LOC,3225,00035,,,Identifikator,X [951],[951] Format: Zählpunktbezeichnung,,Meldepunkt,55,SG5,LOC,3225,00035,,,Identifikator,X [951],[951] Format: Zählpunktbezeichnung
Prüfidentifikator,56,SG6,,,,,,,Muss,,,Prüfidentifikator,56,SG6,,,,,,,Muss,
Prüfidentifikator,57,SG6,RFF,,00037,,,,Muss,,,Prüfidentifikator,57,SG6,RFF,,00037,,,,Muss,
Prüfidentifikator,58,SG6,RFF,1153,00037,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,58,SG6,RFF,1153,00037,Z13,,Prüfidentifikator,X,
Prüfidentifikator,59,SG6,RFF,1154,00037,44116,,SDÄ Gas / Änderung vom MSB an NB,X,,,Prüfidentifikator,59,SG6,RFF,1154,00037,44116,,SDÄ Gas / Änderung vom MSB an NB,X,
Zähleinrichtungsdaten,60,SG8,,,,,,,Muss [530],"[530] Hinweis: Es sind alle an dem Meldepunkt vorhandenen Daten, die mit dieser Segmentgruppe übermittelt werden und zum Datum „Änderung zum“ Gültigkeit haben, anzugeben. Dies kann zur Folge haben, dass Segmentgruppen bzw. Segmente zu wiederholen sind",,Zähleinrichtungsdaten,60,SG8,,,,,,,Muss [530],"[530] Hinweis: Es sind alle an dem Meldepunkt vorhandenen Daten, die mit dieser Segmentgruppe übermittelt werden und zum Datum „Änderung zum“ Gültigkeit haben, anzugeben. Dies kann zur Folge haben, dass Segmentgruppen bzw. Segmente zu wiederholen sind"
Zähleinrichtungsdaten,61,SG8,SEQ,,00088,,,,Muss,,,Zähleinrichtungsdaten,61,SG8,SEQ,,00088,,,,Muss,
Zähleinrichtungsdaten,62,SG8,SEQ,1229,00088,Z03,,Zähleinrichtungsdaten,X,,,Zähleinrichtungsdaten,62,SG8,SEQ,1229,00088,Z03,,Zähleinrichtungsdaten,X,
Referenz auf die ID einer Messlokation,63,SG8,RFF,,00089,,,,Muss,,,Referenz auf die ID einer Messlokation,63,SG8,RFF,,00089,,,,Muss,
Referenz auf die ID einer Messlokation,64,SG8,RFF,1153,00089,Z19,,Messlokation,X,,,Referenz auf die ID einer Messlokation,64,SG8,RFF,1153,00089,Z19,,Messlokation,X,
Referenz auf die ID einer Messlokation,65,SG8,RFF,1154,00089,,,ID einer Messlokation,X [951],[951] Format: Zählpunktbezeichnung,,Referenz auf die ID einer Messlokation,65,SG8,RFF,1154,00089,,,ID einer Messlokation,X [951],[951] Format: Zählpunktbezeichnung
Zählertyp,66,SG10,,,,,,,Muss,,,Zählertyp,66,SG10,,,,,,,Muss,
Zählertyp,67,SG10,CCI,,00090,,,,Muss,,,Zählertyp,67,SG10,CCI,,00090,,,,Muss,
Zählertyp,68,SG10,CCI,7037,00090,E13,,Zählertyp,X,,,Zählertyp,68,SG10,CCI,7037,00090,E13,,Zählertyp,X,
Zählertyp,69,SG10,CAV,,00091,,,,Muss,,,Zählertyp,69,SG10,CAV,,00091,,,,Muss,
Zählertyp,70,SG10,CAV,7111,00091,NMG,,neue Messeinrichtung Gas nach MsbG,X,,,Zählertyp,70,SG10,CAV,7111,00091,NMG,,neue Messeinrichtung Gas nach MsbG,X,
Zählertyp,71,SG10,CAV,7111,,DKZ,,Drehkolbengaszähler,X,,,Zählertyp,71,SG10,CAV,7111,,DKZ,,Drehkolbengaszähler,X,
Zählertyp,72,SG10,CAV,7111,,BGZ,,Balgengaszähler,X,,,Zählertyp,72,SG10,CAV,7111,,BGZ,,Balgengaszähler,X,
Zählertyp,73,SG10,CAV,7111,,TRZ,,Turbinenradgaszähler,X,,,Zählertyp,73,SG10,CAV,7111,,TRZ,,Turbinenradgaszähler,X,
Zählertyp,74,SG10,CAV,7111,,UGZ,,Ultraschallgaszähler,X,,,Zählertyp,74,SG10,CAV,7111,,UGZ,,Ultraschallgaszähler,X,
Zählertyp,75,SG10,CAV,7111,,WGZ,,Wirbelgaszähler,X,,,Zählertyp,75,SG10,CAV,7111,,WGZ,,Wirbelgaszähler,X,
Zählertyp,76,SG10,CAV,7111,,EHZ,,elektronischer Haushaltszähler,X ,,,Zählertyp,76,SG10,CAV,7111,,EHZ,,elektronischer Haushaltszähler,X ,
Zählertyp,77,SG10,CAV,7111,,IVA,,Individuelle Abstimmung (Sonderausstattung),X,,,Zählertyp,77,SG10,CAV,7111,,IVA,,Individuelle Abstimmung (Sonderausstattung),X,
Zählergröße,78,SG10,CAV,,00092,,,,Muss,,,Zählergröße,78,SG10,CAV,,00092,,,,Muss,
Zählergröße,79,SG10,CAV,7110,00092,G10,,Gaszähler G10,X,,,Zählergröße,79,SG10,CAV,7110,00092,G10,,Gaszähler G10,X,
Zählergröße,80,SG10,CAV,7110,,G100,,Gaszähler G100,X,,,Zählergröße,80,SG10,CAV,7110,,G100,,Gaszähler G100,X,
Zählergröße,81,SG10,CAV,7110,,G1000,,Gaszähler G1000,X,,,Zählergröße,81,SG10,CAV,7110,,G1000,,Gaszähler G1000,X,
Zählergröße,82,SG10,CAV,7110,,G10000,,Gaszähler G10000,X,,,Zählergröße,82,SG10,CAV,7110,,G10000,,Gaszähler G10000,X,
Zählergröße,83,SG10,CAV,7110,,G12500,,Gaszähler G12500,X,,,Zählergröße,83,SG10,CAV,7110,,G12500,,Gaszähler G12500,X,
Zählergröße,84,SG10,CAV,7110,,G16,,Gaszähler G16,X,,,Zählergröße,84,SG10,CAV,7110,,G16,,Gaszähler G16,X,
Zählergröße,85,SG10,CAV,7110,,G160,,Gaszähler G160,X,,,Zählergröße,85,SG10,CAV,7110,,G160,,Gaszähler G160,X,
Zählergröße,86,SG10,CAV,7110,,G1600,,Gaszähler G1600,X,,,Zählergröße,86,SG10,CAV,7110,,G1600,,Gaszähler G1600,X,
Zählergröße,87,SG10,CAV,7110,,G16000 G2.5,,Gaszähler G16000 Gaszähler G2.5,XX,,,Zählergröße,87,SG10,CAV,7110,,G16000 G2.5,,Gaszähler G16000 Gaszähler G2.5,XX,
Zählergröße,88,SG10,CAV,7110,,G25,,Gaszähler G25,X,,,Zählergröße,88,SG10,CAV,7110,,G25,,Gaszähler G25,X,
Zählergröße,89,SG10,CAV,7110,,G250,,Gaszähler G250,X,,,Zählergröße,89,SG10,CAV,7110,,G250,,Gaszähler G250,X,
Zählergröße,90,SG10,CAV,7110,,G2500,,Gaszähler G2500,X,,,Zählergröße,90,SG10,CAV,7110,,G2500,,Gaszähler G2500,X,
Zählergröße,91,SG10,CAV,7110,,G350,,Gaszähler G350,X,,,Zählergröße,91,SG10,CAV,7110,,G350,,Gaszähler G350,X,
Zählergröße,92,SG10,CAV,7110,,G4,,Gaszähler G4,X,,,Zählergröße,92,SG10,CAV,7110,,G4,,Gaszähler G4,X,
Zählergröße,93,SG10,CAV,7110,,G40,,Gaszähler G40,X,,,Zählergröße,93,SG10,CAV,7110,,G40,,Gaszähler G40,X,
Zählergröße,94,SG10,CAV,7110,,G400,,Gaszähler G400,X,,,Zählergröße,94,SG10,CAV,7110,,G400,,Gaszähler G400,X,
Zählergröße,95,SG10,CAV,7110,,G4000,,Gaszähler G4000,X,,,Zählergröße,95,SG10,CAV,7110,,G4000,,Gaszähler G4000,X,
Zählergröße,96,SG10,CAV,7110,,G6,,Gaszähler G6,X,,,Zählergröße,96,SG10,CAV,7110,,G6,,Gaszähler G6,X,
Zählergröße,97,SG10,CAV,7110,,G65,,Gaszähler G65,X,,,Zählergröße,97,SG10,CAV,7110,,G65,,Gaszähler G65,X,
Zählergröße,98,SG10,CAV,7110,,G650,,Gaszähler G650,X,,,Zählergröße,98,SG10,CAV,7110,,G650,,Gaszähler G650,X,
Zählergröße,99,SG10,CAV,7110,,G6500,,Gaszähler G6500,X,,,Zählergröße,99,SG10,CAV,7110,,G6500,,Gaszähler G6500,X,
Identifikation / Nummer des Gerätes,100,SG10,CAV,,00093,,,,Muss,,,Identifikation / Nummer des Gerätes,100,SG10,CAV,,00093,,,,Muss,
Identifikation / Nummer des Gerätes,101,SG10,CAV,7111,00093,Z30,,Gerätenummer,X,,,Identifikation / Nummer des Gerätes,101,SG10,CAV,7111,00093,Z30,,Gerätenummer,X,
Identifikation / Nummer des Gerätes,102,SG10,CAV,7110,00093,,,Gerätenummer,X,,,Identifikation / Nummer des Gerätes,102,SG10,CAV,7110,00093,,,Gerätenummer,X,
Art der Volumenerfassung,103,SG10,CAV,,00094,,,,Soll [166],[166] Wenn vorhanden,,Art der Volumenerfassung,103,SG10,CAV,,00094,,,,Soll [166],[166] Wenn vorhanden
Art der Volumenerfassung,104,SG10,CAV,7111,00094,ZC0,,Art der Volumenerfassung,X,,,Art der Volumenerfassung,104,SG10,CAV,7111,00094,ZC0,,Art der Volumenerfassung,X,
Art der Volumenerfassung,105,SG10,CAV,7110,00094,Z16,,Hochfrequenzsonde,X,,,Art der Volumenerfassung,105,SG10,CAV,7110,00094,Z16,,Hochfrequenzsonde,X,
Befestigungsart Zähleinrichtung,106,SG10,,,,,,,Muss,,,Befestigungsart Zähleinrichtung,106,SG10,,,,,,,Muss,
Befestigungsart Zähleinrichtung,107,SG10,CCI,,00095,,,,Muss,,,Befestigungsart Zähleinrichtung,107,SG10,CCI,,00095,,,,Muss,
Befestigungsart Zähleinrichtung,108,SG10,CCI,7037,00095,Z28,,Befestigungsart Zähleinrichtung,X,,,Befestigungsart Zähleinrichtung,108,SG10,CCI,7037,00095,Z28,,Befestigungsart Zähleinrichtung,X,
Befestigungsart Zähleinrichtung,109,SG10,CAV,,00096,,,,Muss,,,Befestigungsart Zähleinrichtung,109,SG10,CAV,,00096,,,,Muss,
Befestigungsart Zähleinrichtung,110,SG10,CAV,7111,00096,Z31,,Einstutzen-Zähler,X,,,Befestigungsart Zähleinrichtung,110,SG10,CAV,7111,00096,Z31,,Einstutzen-Zähler,X,
Befestigungsart Zähleinrichtung,111,SG10,CAV,7111,,Z32,,Zweistutzen-Zähler,X,,,Befestigungsart Zähleinrichtung,111,SG10,CAV,7111,,Z32,,Zweistutzen-Zähler,X,
Messwerterfassung an der Zähleinrichtung,112,SG10,,,,,,,Muss,,,Messwerterfassung an der Zähleinrichtung,112,SG10,,,,,,,Muss,
Messwerterfassung an der Zähleinrichtung,113,SG10,CCI,,00097,,,,Muss,,,Messwerterfassung an der Zähleinrichtung,113,SG10,CCI,,00097,,,,Muss,
Messwerterfassung an der Zähleinrichtung,114,SG10,CCI,7037,00097,E12,,Messwerterfassung an der Zähleinrichtung,X,,,Messwerterfassung an der Zähleinrichtung,114,SG10,CCI,7037,00097,E12,,Messwerterfassung an der Zähleinrichtung,X,
Messwerterfassung an der Zähleinrichtung,115,SG10,CAV,,00098,,,,Muss,,,Messwerterfassung an der Zähleinrichtung,115,SG10,CAV,,00098,,,,Muss,
Messwerterfassung an der Zähleinrichtung,116,SG10,CAV,7111,00098,AMR,,fernauslesbare Zähler,X,,,Messwerterfassung an der Zähleinrichtung,116,SG10,CAV,7111,00098,AMR,,fernauslesbare Zähler,X,
Messwerterfassung an der Zähleinrichtung,117,SG10,CAV,7111,,MMR,,manuell ausgelesene Zähler,X,,,Messwerterfassung an der Zähleinrichtung,117,SG10,CAV,7111,,MMR,,manuell ausgelesene Zähler,X,
Messdatenregistriergeräted aten,118,SG8,,,,,,,Soll [133] ∧ [530],"[133] Wenn an der übermittelten Marktlokation / Messlokation vorhanden
[530] Hinweis: Es sind alle an dem Meldepunkt vorhandenen Daten, die mit dieser Segmentgruppe übermittelt werden und zum Datum „Änderung zum“ Gültigkeit haben, anzugeben. Dies kann zur Folge haben, dass Segmentgruppen bzw. Segmente zu wiederholen sind",,Messdatenregistriergeräted aten,118,SG8,,,,,,,Soll [133] ∧ [530],"[133] Wenn an der übermittelten Marktlokation / Messlokation vorhanden
[530] Hinweis: Es sind alle an dem Meldepunkt vorhandenen Daten, die mit dieser Segmentgruppe übermittelt werden und zum Datum „Änderung zum“ Gültigkeit haben, anzugeben. Dies kann zur Folge haben, dass Segmentgruppen bzw. Segmente zu wiederholen sind"
Messdatenregistriergeräted aten,119,SG8,SEQ,,00099,,,,Muss,,,Messdatenregistriergeräted aten,119,SG8,SEQ,,00099,,,,Muss,
Messdatenregistriergeräted aten,120,SG8,SEQ,1229,00099,Z50,,Messdatenregistriergerät edaten,X,,,Messdatenregistriergeräted aten,120,SG8,SEQ,1229,00099,Z50,,Messdatenregistriergerät edaten,X,
Messdatenregistriergerät,121,SG10,,,,,,,Muss,,,Messdatenregistriergerät,121,SG10,,,,,,,Muss,
Messdatenregistriergerät,122,SG10,CCI,,00101,,,,Muss,,,Messdatenregistriergerät,122,SG10,CCI,,00101,,,,Muss,
Messdatenregistriergerät,123,SG10,CCI,7037,00101,E13,,Zählertyp,X,,,Messdatenregistriergerät,123,SG10,CCI,7037,00101,E13,,Zählertyp,X,
Identifikation / Nummer des Gerätes,124,SG10,CAV,,00102,,,,Muss,,,Identifikation / Nummer des Gerätes,124,SG10,CAV,,00102,,,,Muss,
Identifikation / Nummer des Gerätes,125,SG10,CAV,7111,00102,Z30,,Gerätenummer,X,,,Identifikation / Nummer des Gerätes,125,SG10,CAV,7111,00102,Z30,,Gerätenummer,X,
Identifikation / Nummer des Gerätes,126,SG10,CAV,7110,00102,,,Gerätenummer,X,,,Identifikation / Nummer des Gerätes,126,SG10,CAV,7110,00102,,,Gerätenummer,X,
Art der Volumenerfassung,127,SG10,CAV,,00103,,,,Soll [166],[166] Wenn vorhanden,,Art der Volumenerfassung,127,SG10,CAV,,00103,,,,Soll [166],[166] Wenn vorhanden
Art der Volumenerfassung,128,SG10,CAV,7111,00103,ZC0,,Art der Volumenerfassung,X,,,Art der Volumenerfassung,128,SG10,CAV,7111,00103,ZC0,,Art der Volumenerfassung,X,
Art der Volumenerfassung,129,SG10,CAV,7110,00103,Z16,,Hochfrequenzsonde,X,,,Art der Volumenerfassung,129,SG10,CAV,7110,00103,Z16,,Hochfrequenzsonde,X,
Mengenumwerterdaten,130,SG8,,,,,,,Soll [133] ∧ [530],"[133] Wenn an der übermittelten Marktlokation / Messlokation vorhanden
[530] Hinweis: Es sind alle an dem Meldepunkt vorhandenen Daten, die mit dieser Segmentgruppe übermittelt werden und zum Datum „Änderung zum“ Gültigkeit haben, anzugeben. Dies kann zur Folge haben, dass Segmentgruppen bzw. Segmente zu wiederholen sind",,Mengenumwerterdaten,130,SG8,,,,,,,Soll [133] ∧ [530],"[133] Wenn an der übermittelten Marktlokation / Messlokation vorhanden
[530] Hinweis: Es sind alle an dem Meldepunkt vorhandenen Daten, die mit dieser Segmentgruppe übermittelt werden und zum Datum „Änderung zum“ Gültigkeit haben, anzugeben. Dies kann zur Folge haben, dass Segmentgruppen bzw. Segmente zu wiederholen sind"
Mengenumwerterdaten,131,SG8,SEQ,,00104,,,,Muss,,,Mengenumwerterdaten,131,SG8,SEQ,,00104,,,,Muss,
Mengenumwerterdaten,132,SG8,SEQ,1229,00104,Z09,,Mengenumwerter-Daten,X,,,Mengenumwerterdaten,132,SG8,SEQ,1229,00104,Z09,,Mengenumwerter-Daten,X,
Referenz auf die Gerätenummer,133,SG8,RFF,,00105,,,,Muss,,,Referenz auf die Gerätenummer,133,SG8,RFF,,00105,,,,Muss,
Referenz auf die Gerätenummer,134,SG8,RFF,1153,00105,MG,,Gerätenummer des Zählers,X,,,Referenz auf die Gerätenummer,134,SG8,RFF,1153,00105,MG,,Gerätenummer des Zählers,X,
Referenz auf die Gerätenummer,135,SG8,RFF,1154,00105,,,Gerätenummer,X,,,Referenz auf die Gerätenummer,135,SG8,RFF,1154,00105,,,Gerätenummer,X,
Mengenumwerter,136,SG10,,,,,,,Muss,,,Mengenumwerter,136,SG10,,,,,,,Muss,
Mengenumwerter,137,SG10,CCI,,00106,,,,Muss,,,Mengenumwerter,137,SG10,CCI,,00106,,,,Muss,
Mengenumwerter,138,SG10,CCI,7037,00106,Z64,,Mengenumwerter,X,,,Mengenumwerter,138,SG10,CCI,7037,00106,Z64,,Mengenumwerter,X,
Identifikation / Nummer des Gerätes,139,SG10,CAV,,00107,,,,Muss,,,Identifikation / Nummer des Gerätes,139,SG10,CAV,,00107,,,,Muss,
Identifikation / Nummer des Gerätes,140,SG10,CAV,7111,00107,Z30,,Gerätenummer,X,,,Identifikation / Nummer des Gerätes,140,SG10,CAV,7111,00107,Z30,,Gerätenummer,X,
Identifikation / Nummer des Gerätes,141,SG10,CAV,7110,00107,,,Gerätenummer,X,,,Identifikation / Nummer des Gerätes,141,SG10,CAV,7110,00107,,,Gerätenummer,X,
Mengenumwertertyp,142,SG10,CAV,,00108,,,,Muss,,,Mengenumwertertyp,142,SG10,CAV,,00108,,,,Muss,
Mengenumwertertyp,143,SG10,CAV,7111,00108,DMU,,Dichtemengenumwerter,X,,,Mengenumwertertyp,143,SG10,CAV,7111,00108,DMU,,Dichtemengenumwerter,X,
Mengenumwertertyp,144,SG10,CAV,7111,,TMU,,Temperaturmengenumw erter,X,,,Mengenumwertertyp,144,SG10,CAV,7111,,TMU,,Temperaturmengenumw erter,X,
