Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
Meldeinformationen,30,,FTX,,,,,,Soll [4],[4] Wenn Steuerschuldnerschaft des Leistungsempfängers vorliegt,,Meldeinformationen,30,,FTX,,,,,,Soll [4],[4] Wenn Steuerschuldnerschaft des Leistungsempfängers vorliegt
Meldeinformationen,31,,FTX,4451,,REG,,Meldeinformationen,X,,,Meldeinformationen,31,,FTX,4451,,REG,,Meldeinformationen,X,
Meldeinformationen,32,,FTX,4441,,RCH,,Reverse Charge gemäß §13b UStG / Steuerschuldnerscha ft des Leistungsempfängers,X,,,Meldeinformationen,32,,FTX,4441,,RCH,,Reverse Charge gemäß §13b UStG / Steuerschuldnerscha ft des Leistungsempfängers,X,
Prüfidentifikator,33,SG1,,,,,,,Muss,,,Prüfidentifikator,33,SG1,,,,,,,Muss,
Prüfidentifikator,34,SG1,RFF,,,,,,Muss,,,Prüfidentifikator,34,SG1,RFF,,,,,,Muss,
Prüfidentifikator,35,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,35,SG1,RFF,1153,,Z13,,Prüfidentifikator,X,
Prüfidentifikator,36,SG1,RFF,1154,,31001,,Abschlagsrechnung,X,,,Prüfidentifikator,36,SG1,RFF,1154,,31001,,Abschlagsrechnung,X,
Name und Anschrift des Nachrichtensenders,37,SG2,,,,,,,Muss,,,Name und Anschrift des Nachrichtensenders,37,SG2,,,,,,,Muss,
Name und Anschrift des Nachrichtensenders,38,SG2,NAD,,,,,,Muss,,,Name und Anschrift des Nachrichtensenders,38,SG2,NAD,,,,,,Muss,
Name und Anschrift des Nachrichtensenders,39,SG2,NAD,3035,,MS,,Dokumenten-/ Nachrichtenausstell er bzw. -absender,X,,,Name und Anschrift des Nachrichtensenders,39,SG2,NAD,3035,,MS,,Dokumenten-/ Nachrichtenausstell er bzw. -absender,X,
Name und Anschrift des Nachrichtensenders,40,SG2,NAD,3039,,,,MP-ID,X,[45] Nur MP-ID aus Sparte Strom,,Name und Anschrift des Nachrichtensenders,40,SG2,NAD,3039,,,,MP-ID,X,[45] Nur MP-ID aus Sparte Strom
Name und Anschrift des Nachrichtensenders,41,SG2,NAD,3055,,9,,GS1,X,,,Name und Anschrift des Nachrichtensenders,41,SG2,NAD,3055,,9,,GS1,X,
Name und Anschrift des Nachrichtensenders,42,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,Name und Anschrift des Nachrichtensenders,42,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Name und Anschrift des Nachrichtensenders,43,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,,Name und Anschrift des Nachrichtensenders,43,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
Name und Anschrift des Nachrichtensenders,44,SG2,NAD,3036,,,,Beteiligter,X,,,Name und Anschrift des Nachrichtensenders,44,SG2,NAD,3036,,,,Beteiligter,X,
Name und Anschrift des Nachrichtensenders,45,SG2,NAD,3045,,Z01,,Struktur von Personennamen,X,,,Name und Anschrift des Nachrichtensenders,45,SG2,NAD,3045,,Z01,,Struktur von Personennamen,X,
Name und Anschrift des Nachrichtensenders,46,SG2,NAD,3045,,Z02,,Struktur der Firmenbezeichnung,X,,,Name und Anschrift des Nachrichtensenders,46,SG2,NAD,3045,,Z02,,Struktur der Firmenbezeichnung,X,
Name und Anschrift des Nachrichtensenders,47,SG2,NAD,3042,,,,Straße und Hausnummer oder Postfach,S [7],[7] Sofern keine Großkundenpostleitza hl verwendet wird,,Name und Anschrift des Nachrichtensenders,47,SG2,NAD,3042,,,,Straße und Hausnummer oder Postfach,S [7],[7] Sofern keine Großkundenpostleitza hl verwendet wird
Name und Anschrift des Nachrichtensenders,48,SG2,NAD,3164,,,,Ort,M,,,Name und Anschrift des Nachrichtensenders,48,SG2,NAD,3164,,,,Ort,M,
Name und Anschrift des Nachrichtensenders,49,SG2,NAD,3251,,,,"Postleitzahl, Code",X,,,Name und Anschrift des Nachrichtensenders,49,SG2,NAD,3251,,,,"Postleitzahl, Code",X,
Name und Anschrift des Nachrichtensenders,50,SG2,NAD,3207,,,,"Ländername, Code",X,,,Name und Anschrift des Nachrichtensenders,50,SG2,NAD,3207,,,,"Ländername, Code",X,
"Steuernummer, Umsatzsteuer-ID",51,SG3,,,,,,,Muss,,REMOVED,,,,,,,,,,,
"Steuernummer, Umsatzsteuer-ID",52,SG3,RFF,,,,,,Muss,,REMOVED,,,,,,,,,,,
"Steuernummer, Umsatzsteuer-ID",53,SG3,RFF,1153,,VA,,Umsatzsteueridentif ikationsnummer,X,,REMOVED,,,,,,,,,,,
"Steuernummer, Umsatzsteuer-ID",54,SG3,RFF,1153,,FC,,Steuernummer,X [6],[6] Wenn SG2 NAD+MR DE3207 = „DE“,REMOVED,,,,,,,,,,,
"Steuernummer, Umsatzsteuer-ID",55,SG3,RFF,1154,,,,"Referenz, Identifikation",X,,REMOVED,,,,,,,,,,,
,,,,,,,,,,,NEW,"Steuernummer, Umsatzsteuernummer",51,SG3,,,,,,,Muss,
,,,,,,,,,,,NEW,"Steuernummer, Umsatzsteuernummer",52,SG3,RFF,,,,,,Muss,
,,,,,,,,,,,NEW,"Steuernummer, Umsatzsteuernummer",53,SG3,RFF,1153,,VA,,Umsatzsteuernumm er,X,
,,,,,,,,,,,NEW,"Steuernummer, Umsatzsteuernummer",54,SG3,RFF,1153,,FC,,Steuernummer,X [6],[6] Wenn SG2 NAD+MR DE3207 = „DE“
,,,,,,,,,,,NEW,"Steuernummer, Umsatzsteuernummer",55,SG3,RFF,1154,,,,"Referenz, Identifikation",X,
Ansprechpartner,56,SG5,,,,,,,Kann,,,Ansprechpartner,56,SG5,,,,,,,Kann,
Ansprechpartner,57,SG5,CTA,,,,,,Muss,,,Ansprechpartner,57,SG5,CTA,,,,,,Muss,
Ansprechpartner,58,SG5,CTA,3139,,IC,,Informationskontakt,X,,,Ansprechpartner,58,SG5,CTA,3139,,IC,,Informationskontakt,X,
Ansprechpartner,59,SG5,CTA,3412,,,,Kontakt,X,,,Ansprechpartner,59,SG5,CTA,3412,,,,Kontakt,X,
Kommunikationsverbindu ng,60,SG5,COM,,,,,,Muss,,,Kommunikationsverbindu ng,60,SG5,COM,,,,,,Muss,
Kommunikationsverbindu ng,61,SG5,COM,3148,,,,"Kommunikationsadresse, Identifikation",X,,,Kommunikationsverbindu ng,61,SG5,COM,3148,,,,"Kommunikationsadresse, Identifikation",X,
Kommunikationsverbindu ng,62,SG5,COM,3155,,EM,,Elektronische Post,X [1P0..1],,,Kommunikationsverbindu ng,62,SG5,COM,3155,,EM,,Elektronische Post,X [1P0..1],
Kommunikationsverbindu ng,63,SG5,COM,3155,,FX,,Telefax,X [1P0..1],,,Kommunikationsverbindu ng,63,SG5,COM,3155,,FX,,Telefax,X [1P0..1],
Kommunikationsverbindu ng,64,SG5,COM,3155,,TE,,Telefon,X [1P0..1],,,Kommunikationsverbindu ng,64,SG5,COM,3155,,TE,,Telefon,X [1P0..1],
Kommunikationsverbindu ng,65,SG5,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,,Kommunikationsverbindu ng,65,SG5,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
Kommunikationsverbindu ng,66,SG5,COM,3155,,AL,,Handy,X [1P0..1],,,Kommunikationsverbindu ng,66,SG5,COM,3155,,AL,,Handy,X [1P0..1],
Name und Anschrift des Nachrichtenempfängers,67,SG2,,,,,,,Muss,,,Name und Anschrift des Nachrichtenempfängers,67,SG2,,,,,,,Muss,
Name und Anschrift des Nachrichtenempfängers,68,SG2,NAD,,,,,,Muss,,,Name und Anschrift des Nachrichtenempfängers,68,SG2,NAD,,,,,,Muss,
Name und Anschrift des Nachrichtenempfängers,69,SG2,NAD,3035,,MR,,Nachrichtenempfän ger,X,,,Name und Anschrift des Nachrichtenempfängers,69,SG2,NAD,3035,,MR,,Nachrichtenempfän ger,X,
Name und Anschrift des Nachrichtenempfängers,70,SG2,NAD,3039,,,,MP-ID,X,[45] Nur MP-ID aus Sparte Strom,,Name und Anschrift des Nachrichtenempfängers,70,SG2,NAD,3039,,,,MP-ID,X,[45] Nur MP-ID aus Sparte Strom
Name und Anschrift des Nachrichtenempfängers,71,SG2,NAD,3055,,9,,GS1,X,,,Name und Anschrift des Nachrichtenempfängers,71,SG2,NAD,3055,,9,,GS1,X,
Name und Anschrift des Nachrichtenempfängers,72,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,Name und Anschrift des Nachrichtenempfängers,72,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Name und Anschrift des Nachrichtenempfängers,73,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,,Name und Anschrift des Nachrichtenempfängers,73,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
Name und Anschrift des Nachrichtenempfängers,74,SG2,NAD,3036,,,,Beteiligter,X,,,Name und Anschrift des Nachrichtenempfängers,74,SG2,NAD,3036,,,,Beteiligter,X,
Name und Anschrift des Nachrichtenempfängers,75,SG2,NAD,3045,,Z01,,Struktur von Personennamen,X,,,Name und Anschrift des Nachrichtenempfängers,75,SG2,NAD,3045,,Z01,,Struktur von Personennamen,X,
Name und Anschrift des Nachrichtenempfängers,76,SG2,NAD,3045,,Z02,,Struktur der Firmenbezeichnung,X,,,Name und Anschrift des Nachrichtenempfängers,76,SG2,NAD,3045,,Z02,,Struktur der Firmenbezeichnung,X,
Name und Anschrift des Nachrichtenempfängers,77,SG2,NAD,3042,,,,Straße und Hausnummer oder Postfach,S [7],[7] Sofern keine Großkundenpostleitza hl verwendet wird,,Name und Anschrift des Nachrichtenempfängers,77,SG2,NAD,3042,,,,Straße und Hausnummer oder Postfach,S [7],[7] Sofern keine Großkundenpostleitza hl verwendet wird
Name und Anschrift des Nachrichtenempfängers,78,SG2,NAD,3164,,,,Ort,M,,,Name und Anschrift des Nachrichtenempfängers,78,SG2,NAD,3164,,,,Ort,M,
Name und Anschrift des Nachrichtenempfängers,79,SG2,NAD,3251,,,,"Postleitzahl, Code",X,,,Name und Anschrift des Nachrichtenempfängers,79,SG2,NAD,3251,,,,"Postleitzahl, Code",X,
Name und Anschrift des Nachrichtenempfängers,80,SG2,NAD,3207,,,,"Ländername, Code",X,,,Name und Anschrift des Nachrichtenempfängers,80,SG2,NAD,3207,,,,"Ländername, Code",X,
"Steuernummer, Umsatzsteuer-ID",81,SG3,,,,,,,Muss [5] Soll [4],"[4] Wenn Steuerschuldnerschaft des Leistungsempfängers vorliegt
[5] Wenn SG2 NAD+MR DE3207 <> „DE“",REMOVED,,,,,,,,,,,
"Steuernummer, Umsatzsteuer-ID",82,SG3,RFF,,,,,,Muss,,REMOVED,,,,,,,,,,,
"Steuernummer, Umsatzsteuer-ID",83,SG3,RFF,1153,,VA,,Umsatzsteueridentif ikationsnummer,X,,REMOVED,,,,,,,,,,,
"Steuernummer, Umsatzsteuer-ID",84,SG3,RFF,1153,,FC,,Steuernummer,X [6],[6] Wenn SG2 NAD+MR DE3207 = „DE“,REMOVED,,,,,,,,,,,
"Steuernummer, Umsatzsteuer-ID",85,SG3,RFF,1154,,,,"Referenz, Identifikation",X,,REMOVED,,,,,,,,,,,
,,,,,,,,,,,NEW,"Steuernummer, Umsatzsteuernummer",81,SG3,,,,,,,Muss [5] Soll [4],"[4] Wenn Steuerschuldnerschaft des Leistungsempfängers vorliegt
[5] Wenn SG2 NAD+MR DE3207 <> „DE“"
,,,,,,,,,,,NEW,"Steuernummer, Umsatzsteuernummer",82,SG3,RFF,,,,,,Muss,
,,,,,,,,,,,NEW,"Steuernummer, Umsatzsteuernummer",83,SG3,RFF,1153,,VA,,Umsatzsteuernumm er,X,
,,,,,,,,,,,NEW,"Steuernummer, Umsatzsteuernummer",84,SG3,RFF,1153,,FC,,Steuernummer,X [6],[6] Wenn SG2 NAD+MR DE3207 = „DE“
,,,,,,,,,,,NEW,"Steuernummer, Umsatzsteuernummer",85,SG3,RFF,1154,,,,"Referenz, Identifikation",X,
Adresse der Markt- oder Messlokation,86,SG2,,,,,,,Muss,,,Adresse der Markt- oder Messlokation,86,SG2,,,,,,,Muss,
Adresse der Markt- oder Messlokation,87,SG2,NAD,,,,,,Muss,,,Adresse der Markt- oder Messlokation,87,SG2,NAD,,,,,,Muss,
Adresse der Markt- oder Messlokation,88,SG2,NAD,3035,,DP,,Lieferanschrift,X,,,Adresse der Markt- oder Messlokation,88,SG2,NAD,3035,,DP,,Lieferanschrift,X,
Adresse der Markt- oder Messlokation,89,SG2,NAD,3042,,,,Straße und Hausnummer oder Postfach,S [22],[22] Wenn vorhanden,,Adresse der Markt- oder Messlokation,89,SG2,NAD,3124,,,,Zusatzinformation zur Identifizierung,K,
Adresse der Markt- oder Messlokation,90,SG2,NAD,3164,,,,Ort,M,,,Adresse der Markt- oder Messlokation,90,SG2,NAD,3042,,,,Straße und Hausnummer oder Postfach,S [22] M [23],"[22] Wenn vorhanden
[23] Wenn im selben SG2 NAD DE3124 nicht vorhanden"
Adresse der Markt- oder Messlokation,91,SG2,NAD,3251,,,,"Postleitzahl, Code",X,,,Adresse der Markt- oder Messlokation,91,SG2,NAD,3164,,,,Ort,M,
Adresse der Markt- oder Messlokation,92,SG2,NAD,3207,,,,"Ländername, Code",X,,,Adresse der Markt- oder Messlokation,92,SG2,NAD,3251,,,,"Postleitzahl, Code",X,
,,,,,,,,,,,NEW,Adresse der Markt- oder Messlokation,93,SG2,NAD,3207,,,,"Ländername, Code",X,
Meldepunkt,93,SG2,LOC,,,,,,Muss,,,Meldepunkt,94,SG2,LOC,,,,,,Muss,
Meldepunkt,94,SG2,LOC,3227,,172,,Meldepunkt,X,,,Meldepunkt,95,SG2,LOC,3227,,172,,Meldepunkt,X,
Meldepunkt,95,SG2,LOC,3225,,,,"Ortsangabe, Nummer",X [950] [509],"[509] Hinweis: Verwendung der ID der Marktlokation
[510] Hinweis: Verwendung der ID der Messlokation
[950] Format: Marktlokations-ID
[951] Format: Zählpunktbezeichnung",,Meldepunkt,96,SG2,LOC,3225,,,,"Ortsangabe, Nummer",X [950] [509],"[509] Hinweis: Verwendung der ID der Marktlokation
[510] Hinweis: Verwendung der ID der Messlokation
[950] Format: Marktlokations-ID
[951] Format: Zählpunktbezeichnung"
Währungsangaben,96,SG7,,,,,,,Muss,,,Währungsangaben,97,SG7,,,,,,,Muss,
Währungsangaben,97,SG7,CUX,,,,,,Muss,,,Währungsangaben,98,SG7,CUX,,,,,,Muss,
Währungsangaben,98,SG7,CUX,6347,,2,,Referenzwährung,X,,,Währungsangaben,99,SG7,CUX,6347,,2,,Referenzwährung,X,
Währungsangaben,99,SG7,CUX,6345,,EUR,,Euro,X,,,Währungsangaben,100,SG7,CUX,6345,,EUR,,Euro,X,
Währungsangaben,100,SG7,CUX,6343,,4,,Währung der Rechnung,X,,,Währungsangaben,101,SG7,CUX,6343,,4,,Währung der Rechnung,X,
Zahlungsbedingungen,101,SG8,,,,,,,Muss,,,Zahlungsbedingungen,102,SG8,,,,,,,Muss,
Zahlungsbedingungen,102,SG8,PYT,,,,,,Muss,,,Zahlungsbedingungen,103,SG8,PYT,,,,,,Muss,
Zahlungsbedingungen,103,SG8,PYT,4279,,3,,Fixdatum,X,,,Zahlungsbedingungen,104,SG8,PYT,4279,,3,,Fixdatum,X,
Fälligkeitsdatum,104,SG8,DTM,,,,,,Muss,,,Fälligkeitsdatum,105,SG8,DTM,,,,,,Muss,
Fälligkeitsdatum,105,SG8,DTM,2005,,265,,Fälligkeitsdatum,X,,,Fälligkeitsdatum,106,SG8,DTM,2005,,265,,Fälligkeitsdatum,X,
Fälligkeitsdatum,106,SG8,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1] ∧ (([46] ∧ [20] ∧ [24]) ⊻ ([46] ∧ [21] ∧ [25]) ⊻ [45]),"[20] Wenn fälliger Betrag (SG50 MOA+9) >= 0
[21] Wenn fälliger Betrag (SG50 MOA+9) < 0
[24] Wert muss mindestens 10 WT nach Wert aus DTM+137 DE2380 liegen
[25] Wert darf maximal 10 WT nach Wert aus DTM+137 DE2380 liegen
[45] Nur MP-ID aus Sparte Strom
[46] Nur MP-ID aus Sparte Gas",,Fälligkeitsdatum,107,SG8,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1] ∧ (([493] ∧ [20] ∧ [24]) ⊻ ([493] ∧ [21] ∧ [25]) ⊻ [492]),"[20] Wenn fälliger Betrag (SG50 MOA+9) ≥ 0
[21] Wenn fälliger Betrag (SG50 MOA+9) < 0
[24] Wert muss mindestens 10 WT nach Wert aus DTM+137 DE2380 liegen
[25] Wert darf maximal 10 WT nach Wert aus DTM+137 DE2380 liegen
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfäng er) aus Sparte Strom
[493] Wenn MP-ID in NAD+MR (Nachrichtenempfäng er) aus Sparte Gas"
Fälligkeitsdatum,107,SG8,DTM,2379,,303,,CCYYMMDDHHMMZ ZZ,X,,,Fälligkeitsdatum,108,SG8,DTM,2379,,303,,CCYYMMDDHHMMZ ZZ,X,
Positionsdaten,108,SG26,,,,,,,Muss,,,Positionsdaten,109,SG26,,,,,,,Muss,
Positionsdaten,109,SG26,LIN,,,,,,Muss,,,Positionsdaten,110,SG26,LIN,,,,,,Muss,
Positionsdaten,110,SG26,LIN,1082,,,,Positionsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht oder Segmentgruppe bei 1 beginnend und fortlaufend aufsteigend",,Positionsdaten,111,SG26,LIN,1082,,,,Positionsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht oder Segmentgruppe bei 1 beginnend und fortlaufend aufsteigend"
Positionsdaten,111,SG26,LIN,7140,,,,Produkt-/Leistungsnummer,X [40],"[40] Es sind nur die Artikelnummern erlaubt, die in der Codeliste der Artikelnummern und Artikel-ID mit dem entsprechenden Prüfidentifikator versehen sind oder Artikel-ID aus der Codeliste der Artikelnummern und Artikel-ID.",,Positionsdaten,112,SG26,LIN,7140,,,,Produkt-/Leistungsnummer,X [40],"[40] Es sind nur die Artikelnummern erlaubt, die in der Codeliste der Artikelnummern und Artikel-ID mit dem entsprechenden Prüfidentifikator versehen sind oder Artikel-ID aus der Codeliste der Artikelnummern und Artikel-ID."
Positionsdaten,112,SG26,LIN,7143,,Z01,,Artikelnummer,X,,,Positionsdaten,113,SG26,LIN,7143,,Z01,,Artikelnummer,X,
energetische Mengenangaben,113,SG26,QTY,,,,,,Muss,,,energetische Mengenangaben,114,SG26,QTY,,,,,,Muss,
energetische Mengenangaben,114,SG26,QTY,6063,,47,,Berechnete (fakturierte) Menge,X,,,energetische Mengenangaben,115,SG26,QTY,6063,,47,,Berechnete (fakturierte) Menge,X,
energetische Mengenangaben,115,SG26,QTY,6060,,,,Menge,X [902] ∧ [906],"[902] Format: Möglicher Wert: ≥ 0
[906] Format: max. 3 Nachkommastellen
[910] Format: Möglicher Wert: < 0 oder ≥ 0 ",,energetische Mengenangaben,116,SG26,QTY,6060,,,,Menge,X [902] ∧ [906],"[902] Format: Möglicher Wert: ≥ 0
[906] Format: max. 3 Nachkommastellen
[910] Format: Möglicher Wert: < 0 oder ≥ 0 "
energetische Mengenangaben,116,SG26,QTY,6411,,H87,,Stück,X,"[35] Wenn MP-ID in SG2 NAD+MR aus Sparte Strom
[51] Wenn SG26 DTM+156 (Rechnungsperiode Endedatum) <= 1.1. 2023 0:00 gesetzlicher deutscher Zeit",,energetische Mengenangaben,117,SG26,QTY,6411,,H87,,Stück,X,"[51] Wenn SG26 DTM+156 (Rechnungsperiode Endedatum) ≤ 1.1. 2023 0:00 gesetzlicher deutscher Zeit
[492] Wenn MP-ID in NAD+MR (Nachrichtenempfäng er) aus Sparte Strom"
Positionsbezogener Abrechnungszeitraum Beginn,117,SG26,DTM,,,,,,Muss,[9] Wenn SG26 DTM+203 nicht vorhanden,,Positionsbezogener Abrechnungszeitraum Beginn,118,SG26,DTM,,,,,,Muss,[9] Wenn SG26 DTM+203 nicht vorhanden
Positionsbezogener Abrechnungszeitraum Beginn,118,SG26,DTM,2005,,155,,"Rechnungsperiode, Beginndatum",X,,,Positionsbezogener Abrechnungszeitraum Beginn,119,SG26,DTM,2005,,155,,"Rechnungsperiode, Beginndatum",X,
Positionsbezogener Abrechnungszeitraum Beginn,119,SG26,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB3],,,Positionsbezogener Abrechnungszeitraum Beginn,120,SG26,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB3],
Positionsbezogener Abrechnungszeitraum Beginn,120,SG26,DTM,2379,,303,,CCYYMMDDHHMMZ ZZ,X,,,Positionsbezogener Abrechnungszeitraum Beginn,121,SG26,DTM,2379,,303,,CCYYMMDDHHMMZ ZZ,X,
Positionsbezogener Abrechnungszeitraum Ende,121,SG26,DTM,,,,,,Muss,[9] Wenn SG26 DTM+203 nicht vorhanden,,Positionsbezogener Abrechnungszeitraum Ende,122,SG26,DTM,,,,,,Muss,[9] Wenn SG26 DTM+203 nicht vorhanden
