Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
Preisangaben,63,SG40,PRI,5125,00018,CAL,,Berechnungspreis,X,,,Preisangaben,63,SG40,PRI,5125,00019,CAL,,Berechnungspreis,X,
Preisangaben,64,SG40,PRI,5118,00018,,,"Preis, Betrag",X [912] [502],"[502] Hinweis: Preis in Euro je MWh
[513] Hinweis: Die zum Preis gehörende Einheit ist in der Codeliste definiert
[912] Format: max. 6 Nachkommastellen",,Preisangaben,64,SG40,PRI,5118,00019,,,"Preis, Betrag",X [912] [502],"[502] Hinweis: Preis in Euro je MWh
[513] Hinweis: Die zum Preis gehörende Einheit ist in der Codeliste definiert
[912] Format: max. 6 Nachkommastellen"
Preisangaben,65,SG40,PRI,5284,00018,,,"Einzelpreisbasis, Menge",X [929] [503],"[503] Hinweis: Hier ist immer der Wert 1000 einzutragen, da in DE5118 der Preis in €/MWh angegeben wird.
[929] Format: Möglicher Wert: 1000",,Preisangaben,65,SG40,PRI,5284,00019,,,"Einzelpreisbasis, Menge",X [929] [503],"[503] Hinweis: Hier ist immer der Wert 1000 einzutragen, da in DE5118 der Preis in €/MWh angegeben wird.
[929] Format: Möglicher Wert: 1000"
Datum/Uhrzeit/Zeitspanne,66,SG40,DTM,,00019,,,,Muss,,,Datum/Uhrzeit/Zeitspanne,66,SG40,DTM,,00021,,,,Muss,
Datum/Uhrzeit/Zeitspanne,67,SG40,DTM,2005,00019,163,,"Verarbeitung, Beginndatum/-zeit",X,,,Datum/Uhrzeit/Zeitspanne,67,SG40,DTM,2005,00021,163,,"Verarbeitung, Beginndatum/-zeit",X,
Datum/Uhrzeit/Zeitspanne,68,SG40,DTM,2005,,164,,"Verarbeitung, Endedatum/-zeit",X,,,Datum/Uhrzeit/Zeitspanne,68,SG40,DTM,2005,,164,,"Verarbeitung, Endedatum/-zeit",X,
Datum/Uhrzeit/Zeitspanne,69,SG40,DTM,2380,00019,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [495],"[495] Der Zeitpunkt muss ≤ dem Wert im DE2380 des DTM+137 sein
[931] Format: ZZZ = +00",,Datum/Uhrzeit/Zeitspanne,69,SG40,DTM,2380,00021,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [495],"[495] Der Zeitpunkt muss ≤ dem Wert im DE2380 des DTM+137 sein
[931] Format: ZZZ = +00"
Datum/Uhrzeit/Zeitspanne,70,SG40,DTM,2379,00019,303,,CCYYMMDDHHMMZZZ,X,,,Datum/Uhrzeit/Zeitspanne,70,SG40,DTM,2379,00021,303,,CCYYMMDDHHMMZZZ,X,
Nachrichten-Endesegment,71,,UNT,,00024,,,,Muss,,,Nachrichten-Endesegment,71,,UNT,,00026,,,,Muss,
Nachrichten-Endesegment,72,,UNT,0074,00024,,,Anzahl der Segmente in einer Nachricht,X,,,Nachrichten-Endesegment,72,,UNT,0074,00026,,,Anzahl der Segmente in einer Nachricht,X,
Nachrichten-Endesegment,73,,UNT,0062,00024,,,Nachrichten-Referenznummer,X,,,Nachrichten-Endesegment,73,,UNT,0062,00026,,,Nachrichten-Referenznummer,X,
