Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
MP-ID Absender,26,SG2,NAD,3035,,MS,,Dokumenten-/ Nachrichtenaussteller bzw. -absender,X,,,MP-ID Absender,26,SG2,NAD,3035,,MS,,Dokumenten-/ Nachrichtenaussteller bzw. -absender,X,
MP-ID Absender,27,SG2,NAD,3039,,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom,,MP-ID Absender,27,SG2,NAD,3039,,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom
MP-ID Absender,28,SG2,NAD,3055,,9,,GS1,X,,,MP-ID Absender,28,SG2,NAD,3055,,9,,GS1,X,
MP-ID Absender,29,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Absender,29,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Ansprechpartner,30,SG5,,,,,,,Kann,,,Ansprechpartner,30,SG5,,,,,,,Kann,
Ansprechpartner,31,SG5,CTA,,,,,,Muss,,,Ansprechpartner,31,SG5,CTA,,,,,,Muss,
Ansprechpartner,32,SG5,CTA,3139,,IC,,Informationskontakt,X,,,Ansprechpartner,32,SG5,CTA,3139,,IC,,Informationskontakt,X,
Ansprechpartner,33,SG5,CTA,3412,,,,Kontakt,X,,,Ansprechpartner,33,SG5,CTA,3412,,,,Kontakt,X,
Kommunikationsverbindung,34,SG5,COM,,,,,,Muss,,,Kommunikationsverbindung,34,SG5,COM,,,,,,Muss,
Kommunikationsverbindung,35,SG5,COM,3148,,,,"Kommunikationsadresse, Identifikation",X,,,Kommunikationsverbindung,35,SG5,COM,3148,,,,"Kommunikationsadresse, Identifikation",X,
Kommunikationsverbindung,36,SG5,COM,3155,,EM,,Elektronische Post,X [1P0..1],,,Kommunikationsverbindung,36,SG5,COM,3155,,EM,,Elektronische Post,X [1P0..1],
Kommunikationsverbindung,37,SG5,COM,3155,,FX,,Telefax,X [1P0..1],,,Kommunikationsverbindung,37,SG5,COM,3155,,FX,,Telefax,X [1P0..1],
Kommunikationsverbindung,38,SG5,COM,3155,,TE,,Telefon,X [1P0..1],,,Kommunikationsverbindung,38,SG5,COM,3155,,TE,,Telefon,X [1P0..1],
Kommunikationsverbindung,39,SG5,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,,Kommunikationsverbindung,39,SG5,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
Kommunikationsverbindung,40,SG5,COM,3155,,AL,,Handy,X [1P0..1],,,Kommunikationsverbindung,40,SG5,COM,3155,,AL,,Handy,X [1P0..1],
MP-ID Empfänger,41,SG2,,,,,,,Muss,,,MP-ID Empfänger,41,SG2,,,,,,,Muss,
MP-ID Empfänger,42,SG2,NAD,,,,,,Muss,,,MP-ID Empfänger,42,SG2,NAD,,,,,,Muss,
MP-ID Empfänger,43,SG2,NAD,3035,,MR,,Nachrichtenempfänger,X,,,MP-ID Empfänger,43,SG2,NAD,3035,,MR,,Nachrichtenempfänger,X,
MP-ID Empfänger,44,SG2,NAD,3039,,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom,,MP-ID Empfänger,44,SG2,NAD,3039,,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom
MP-ID Empfänger,45,SG2,NAD,3055,,9,,GS1,X,,,MP-ID Empfänger,45,SG2,NAD,3055,,9,,GS1,X,
MP-ID Empfänger,46,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Empfänger,46,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Positionsdaten,47,SG29,,,,,,,Muss [2050],[2050] Pro Nachricht ist die SG29 genau einmal anzugeben,,Positionsdaten,47,SG29,,,,,,,Muss [2050],[2050] Pro Nachricht ist die SG29 genau einmal anzugeben
Positionsdaten,48,SG29,LIN,,,,,,Muss,,,Positionsdaten,48,SG29,LIN,,,,,,Muss,
Positionsdaten,49,SG29,LIN,1082,,,,Positionsnummer,X [903],[903] Format: Möglicher Wert: 1,,Positionsdaten,49,SG29,LIN,1082,,,,Positionsnummer,X [903],[903] Format: Möglicher Wert: 1
Versionsangabe der Summenzeitreihe,50,SG34,,,,,,,Muss,[1] Wenn IMD+Z03 vorhanden,,Versionsangabe der Summenzeitreihe,50,SG34,,,,,,,Muss,[1] Wenn IMD+Z03 vorhanden
Versionsangabe der Summenzeitreihe,51,SG34,RFF,,,,,,Muss,,,Versionsangabe der Summenzeitreihe,51,SG34,RFF,,,,,,Muss,
Versionsangabe der Summenzeitreihe,52,SG34,RFF,1153,,AUU,,Referenz auf eine Zeitreihe,X,,,Versionsangabe der Summenzeitreihe,52,SG34,RFF,1153,,AUU,,Referenz auf eine Zeitreihe,X,
Versionsangabe der Summenzeitreihe,53,SG34,RFF,1154,,,,Version,X,,,Versionsangabe der Summenzeitreihe,53,SG34,RFF,1154,,,,Version,X,
Meldepunkt,54,SG38,,,,,,,Muss,,,Meldepunkt,54,SG38,,,,,,,Muss,
Meldepunkt,55,SG38,LOC,,,,,,Muss,,,Meldepunkt,55,SG38,LOC,,,,,,Muss,
Meldepunkt,56,SG38,LOC,3227,,172,,Meldepunkt,X,,,Meldepunkt,56,SG38,LOC,3227,,172,,Meldepunkt,X,
Meldepunkt,57,SG38,LOC,3225,,,,Meldepunkt,X [951] [501],"[501] Hinweis: Zählpunkt der DZR
[527] Hinweis: Zählpunkt der BG-SZR (Kategorie B)
[951] Format: Zählpunktbezeichnung",,Meldepunkt,57,SG38,LOC,3225,,,,Meldepunkt,X [951] [501],"[501] Hinweis: Zählpunkt der DZR
[527] Hinweis: Zählpunkt der BG-SZR (Kategorie B)
[951] Format: Zählpunktbezeichnung"
Abschnitts-Kontrollsegment,58,,UNS,,,,,,Muss,,,Abschnitts-Kontrollsegment,58,,UNS,,,,,,Muss,
Abschnitts-Kontrollsegment,59,,UNS,0081,,S,,Trennung von Positions- und Summenteil,X,,,Abschnitts-Kontrollsegment,59,,UNS,0081,,S,,Trennung von Positions- und Summenteil,X,
Nachrichten-Endesegment,60,,UNT,,,,,,Muss,,,Nachrichten-Endesegment,60,,UNT,,,,,,Muss,
Nachrichten-Endesegment,61,,UNT,0074,,,,Anzahl der Segmente in einer Nachricht,X,,,Nachrichten-Endesegment,61,,UNT,0074,,,,Anzahl der Segmente in einer Nachricht,X,
Nachrichten-Endesegment,62,,UNT,0062,,,,Nachrichten-Referenznummer,X,,,Nachrichten-Endesegment,62,,UNT,0062,,,,Nachrichten-Referenznummer,X,
