Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
Kommunikationsverbindung,26,SG3,COM,3155,,EM,,Elektronische Post,X [1P0..1],,,Kommunikationsverbindung,26,SG3,COM,3155,,EM,,Elektronische Post,X [1P0..1],
Kommunikationsverbindung,27,SG3,COM,3155,,FX,,Telefax,X [1P0..1],,,Kommunikationsverbindung,27,SG3,COM,3155,,FX,,Telefax,X [1P0..1],
Kommunikationsverbindung,28,SG3,COM,3155,,TE,,Telefon,X [1P0..1],,,Kommunikationsverbindung,28,SG3,COM,3155,,TE,,Telefon,X [1P0..1],
Kommunikationsverbindung,29,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,,Kommunikationsverbindung,29,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
Kommunikationsverbindung,30,SG3,COM,3155,,AL,,Handy,X [1P0..1],,,Kommunikationsverbindung,30,SG3,COM,3155,,AL,,Handy,X [1P0..1],
MP-ID Empfänger,31,SG2,,,,,,,Muss,,,MP-ID Empfänger,31,SG2,,,,,,,Muss,
MP-ID Empfänger,32,SG2,NAD,,,,,,Muss,,,MP-ID Empfänger,32,SG2,NAD,,,,,,Muss,
MP-ID Empfänger,33,SG2,NAD,3035,,MR,,Nachrichtenempfänger,X,,,MP-ID Empfänger,33,SG2,NAD,3035,,MR,,Nachrichtenempfänger,X,
MP-ID Empfänger,34,SG2,NAD,3039,,,,MP-ID,X [334],[334] Nur MP-ID aus Sparte Gas,,MP-ID Empfänger,34,SG2,NAD,3039,,,,MP-ID,X [334],[334] Nur MP-ID aus Sparte Gas
MP-ID Empfänger,35,SG2,NAD,3055,,9,,GS1,X,,,MP-ID Empfänger,35,SG2,NAD,3055,,9,,GS1,X,
MP-ID Empfänger,36,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,,,MP-ID Empfänger,36,SG2,NAD,3055,,332,,"DE, DVGW Service & Consult GmbH",X,
Vorgang,37,SG4,,,,,,,Muss,,,Vorgang,37,SG4,,,,,,,Muss,
Vorgang,38,SG4,IDE,,,,,,Muss,,,Vorgang,38,SG4,IDE,,,,,,Muss,
Vorgang,39,SG4,IDE,7495,,24,,Transaktion,X,,,Vorgang,39,SG4,IDE,7495,,24,,Transaktion,X,
Vorgang,40,SG4,IDE,7402,,,,Vorgangsnummer,X,,,Vorgang,40,SG4,IDE,7402,,,,Vorgangsnummer,X,
Beginn zum,41,SG4,DTM,,,,,,Soll [336],[336] Wenn in Änderungsmeldung gefüllt,,Beginn zum,41,SG4,DTM,,,,,,Soll [336],[336] Wenn in Änderungsmeldung gefüllt
Beginn zum,42,SG4,DTM,2005,,92,,Datum Vertragsbeginn,X,,,Beginn zum,42,SG4,DTM,2005,,92,,Datum Vertragsbeginn,X,
Beginn zum,43,SG4,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB2],,,Beginn zum,43,SG4,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB2],
Beginn zum,44,SG4,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,,Beginn zum,44,SG4,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
Ende zum,45,SG4,DTM,,,,,,Soll [336],"[14] Wenn Datum bekannt
[336] Wenn in Änderungsmeldung gefüllt",,Ende zum,45,SG4,DTM,,,,,,Soll [336],"[14] Wenn Datum bekannt
[336] Wenn in Änderungsmeldung gefüllt"
Ende zum,46,SG4,DTM,2005,,93,,Datum Vertragsende,X,,,Ende zum,46,SG4,DTM,2005,,93,,Datum Vertragsende,X,
Ende zum,47,SG4,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB2],,,Ende zum,47,SG4,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB2],
Ende zum,48,SG4,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,,Ende zum,48,SG4,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
Bilanzierungsbeginn,49,SG4,DTM,,,,,,Soll [336],"[18] Wenn SG4 DTM+93 (Ende zum) nicht vorhanden
[28] Wenn SG4 DTM+93 (Ende zum) vorhanden
[29] Wenn eine Bilanzierung stattfindet
[336] Wenn in Änderungsmeldung gefüllt",,Bilanzierungsbeginn,49,SG4,DTM,,,,,,Soll [336],"[18] Wenn SG4 DTM+93 (Ende zum) nicht vorhanden
[28] Wenn SG4 DTM+93 (Ende zum) vorhanden
[29] Wenn eine Bilanzierung stattfindet
[336] Wenn in Änderungsmeldung gefüllt"
Bilanzierungsbeginn,50,SG4,DTM,2005,,158,,Bilanzierungsbeginn,X,,,Bilanzierungsbeginn,50,SG4,DTM,2005,,158,,Bilanzierungsbeginn,X,
Bilanzierungsbeginn,51,SG4,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB2],,,Bilanzierungsbeginn,51,SG4,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB2],
Bilanzierungsbeginn,52,SG4,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,,Bilanzierungsbeginn,52,SG4,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
Bilanzierungsende,53,SG4,DTM,,,,,,Soll [336],"[28] Wenn SG4 DTM+93 (Ende zum) vorhanden
[64] Wenn SG4 DTM+158 (Bilanzierungsbeginn) vorhanden
[336] Wenn in Änderungsmeldung gefüllt",,Bilanzierungsende,53,SG4,DTM,,,,,,Soll [336],"[28] Wenn SG4 DTM+93 (Ende zum) vorhanden
[64] Wenn SG4 DTM+158 (Bilanzierungsbeginn) vorhanden
[336] Wenn in Änderungsmeldung gefüllt"
Bilanzierungsende,54,SG4,DTM,2005,,159,,Bilanzierungsende,X,,,Bilanzierungsende,54,SG4,DTM,2005,,159,,Bilanzierungsende,X,
Bilanzierungsende,55,SG4,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB2],,,Bilanzierungsende,55,SG4,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB2],
Bilanzierungsende,56,SG4,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,,Bilanzierungsende,56,SG4,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,
Transaktionsgrund,57,SG4,STS,,,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben,,Transaktionsgrund,57,SG4,STS,,,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben
Transaktionsgrund,58,SG4,STS,9015,,7,,Transaktionsgrund,X,,,Transaktionsgrund,58,SG4,STS,9015,,7,,Transaktionsgrund,X,
Transaktionsgrund,59,SG4,STS,9013,,ZD0,,Fehlerkorrektur,X,,,Transaktionsgrund,59,SG4,STS,9013,,ZD0,,Fehlerkorrektur,X,
Status der Antwort,60,SG4,STS,,,,,,Muss [249],[249] Innerhalb eines SG4 IDE müssen alle DE1131 der SG4 STS+E01 den identischen Wert enthalten ,,Status der Antwort,60,SG4,STS,,,,,,Muss [249],[249] Innerhalb eines SG4 IDE müssen alle DE1131 der SG4 STS+E01 den identischen Wert enthalten 
Status der Antwort,61,SG4,STS,9015,,E01,,Status der Antwort,X,,,Status der Antwort,61,SG4,STS,9015,,E01,,Status der Antwort,X,
Status der Antwort,62,SG4,STS,9013,,,,Code des Prüfschritts,X,,,Status der Antwort,62,SG4,STS,9013,,,,Code des Prüfschritts,X,
Status der Antwort,63,SG4,STS,1131,,G_0002,,Codeliste Gas Nr. G_0002,X,,,Status der Antwort,63,SG4,STS,1131,,G_0002,,Codeliste Gas Nr. G_0002,X,
Meldepunkt,64,SG5,,,,,,,Muss [2061] ∧ [583],"[583] Hinweis: Verwendung der ID der Marktlokation
[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben",,Meldepunkt,64,SG5,,,,,,,Muss [2061] ∧ [583],"[583] Hinweis: Verwendung der ID der Marktlokation
[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben"
Meldepunkt,65,SG5,LOC,,,,,,Muss,,,Meldepunkt,65,SG5,LOC,,,,,,Muss,
Meldepunkt,66,SG5,LOC,3227,,172,,Meldepunkt,X,,,Meldepunkt,66,SG5,LOC,3227,,172,,Meldepunkt,X,
Meldepunkt,67,SG5,LOC,3225,,,,Identifikator,X [950],[950] Format: Marktlokations-ID,,Meldepunkt,67,SG5,LOC,3225,,,,Identifikator,X [950],[950] Format: Marktlokations-ID
Prüfidentifikator,68,SG6,,,,,,,Muss,,,Prüfidentifikator,68,SG6,,,,,,,Muss,
Prüfidentifikator,69,SG6,RFF,,,,,,Muss,,,Prüfidentifikator,69,SG6,RFF,,,,,,Muss,
Prüfidentifikator,70,SG6,RFF,1153,,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,70,SG6,RFF,1153,,Z13,,Prüfidentifikator,X,
Prüfidentifikator,71,SG6,RFF,1154,,11021,,GeLi Gas / Antwort auf Änderungsmeldung zur Zuordnungsliste,X,,,Prüfidentifikator,71,SG6,RFF,1154,,11021,,GeLi Gas / Antwort auf Änderungsmeldung zur Zuordnungsliste,X,
Referenz Vorgangsnummer (aus Anfragenachricht),72,SG6,,,,,,,Muss,[81] Wenn SG4 FTX+ABO+Z05 (Beschreibung der Abweichung zur übermittelten Liste: Änderung vorhanden) vorhanden,,Referenz Vorgangsnummer (aus Anfragenachricht),72,SG6,,,,,,,Muss,[81] Wenn SG4 FTX+ABO+Z05 (Beschreibung der Abweichung zur übermittelten Liste: Änderung vorhanden) vorhanden
Referenz Vorgangsnummer (aus Anfragenachricht),73,SG6,RFF,,,,,,Muss,,,Referenz Vorgangsnummer (aus Anfragenachricht),73,SG6,RFF,,,,,,Muss,
Referenz Vorgangsnummer (aus Anfragenachricht),74,SG6,RFF,1153,,TN,,Transaktions- Referenznummer,X,,,Referenz Vorgangsnummer (aus Anfragenachricht),74,SG6,RFF,1153,,TN,,Transaktions- Referenznummer,X,
Referenz Vorgangsnummer (aus Anfragenachricht),75,SG6,RFF,1154,,,,Vorgangsnummer,X,,,Referenz Vorgangsnummer (aus Anfragenachricht),75,SG6,RFF,1154,,,,Vorgangsnummer,X,
Daten der Marktlokation,76,SG8,,,,,,,Soll [336],"[92] Wenn Wert innerhalb SG bzw. Segment geändert wird
[336] Wenn in Änderungsmeldung gefüllt
[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben",,Daten der Marktlokation,76,SG8,,,,,,,Soll [336],"[92] Wenn Wert innerhalb SG bzw. Segment geändert wird
[336] Wenn in Änderungsmeldung gefüllt
[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben"
Daten der Marktlokation,77,SG8,SEQ,,,,,,Muss,,,Daten der Marktlokation,77,SG8,SEQ,,,,,,Muss,
Daten der Marktlokation,78,SG8,SEQ,1229,,Z01,,Daten der Marktlokation,X,,,Daten der Marktlokation,78,SG8,SEQ,1229,,Z01,,Daten der Marktlokation,X,
Referenz auf die ID der Marktlokation,79,SG8,RFF,,,,,,Muss,,,Referenz auf die ID der Marktlokation,79,SG8,RFF,,,,,,Muss,
Referenz auf die ID der Marktlokation,80,SG8,RFF,1153,,Z18,,Marktlokation,X,,,Referenz auf die ID der Marktlokation,80,SG8,RFF,1153,,Z18,,Marktlokation,X,
Referenz auf die ID der Marktlokation,81,SG8,RFF,1154,,,,ID der Marktlokation,X [950],[950] Format: Marktlokations-ID,,Referenz auf die ID der Marktlokation,81,SG8,RFF,1154,,,,ID der Marktlokation,X [950],[950] Format: Marktlokations-ID
Veranschlagte Jahresmenge gesamt,82,SG9,,,,,,,Soll [336],"[106] Wenn in dieser SG8 SEQ+Z01 SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) CAV+E02 (SLP/SEP) vorhanden
[336] Wenn in Änderungsmeldung gefüllt
[513] Hinweis: Ist SG9 QTY+Y02 (TUM Kundenwert) vorhanden, dann ist ausschließlich SG9 QTY+Y02, unabhängig von SG9 QTY+31 (Veranschlagte Jahresmenge gesamt), für die Bilanzierung und MMM-Abrechnung zu nutzen",,Veranschlagte Jahresmenge gesamt,82,SG9,,,,,,,Soll [336],"[106] Wenn in dieser SG8 SEQ+Z01 SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) CAV+E02 (SLP/SEP) vorhanden
[336] Wenn in Änderungsmeldung gefüllt
[513] Hinweis: Ist SG9 QTY+Y02 (TUM Kundenwert) vorhanden, dann ist ausschließlich SG9 QTY+Y02, unabhängig von SG9 QTY+31 (Veranschlagte Jahresmenge gesamt), für die Bilanzierung und MMM-Abrechnung zu nutzen"
Veranschlagte Jahresmenge gesamt,83,SG9,QTY,,,,,,Muss,,,Veranschlagte Jahresmenge gesamt,83,SG9,QTY,,,,,,Muss,
Veranschlagte Jahresmenge gesamt,84,SG9,QTY,6063,,31,,Veranschlagte Jahresmenge Gesamt,X,,,Veranschlagte Jahresmenge gesamt,84,SG9,QTY,6063,,31,,Veranschlagte Jahresmenge Gesamt,X,
Veranschlagte Jahresmenge gesamt,85,SG9,QTY,6060,,,,Mengenangabe,X [902] ∧ [937],"[902] Format: Möglicher Wert: ≥ 0
[937] Format: keine Nachkommastelle",,Veranschlagte Jahresmenge gesamt,85,SG9,QTY,6060,,,,Mengenangabe,X [902] ∧ [937],"[902] Format: Möglicher Wert: ≥ 0
[937] Format: keine Nachkommastelle"
Veranschlagte Jahresmenge gesamt,86,SG9,QTY,6411,,KWH,,Kilowattstunde,X,,,Veranschlagte Jahresmenge gesamt,86,SG9,QTY,6411,,KWH,,Kilowattstunde,X,
TUM Kundenwert,87,SG9,,,,,,,Soll [336],"[106] Wenn in dieser SG8 SEQ+Z01 SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) CAV+E02 (SLP/SEP) vorhanden
[108] Wenn Kundenwertverfahren (z. B. TU München)
[336] Wenn in Änderungsmeldung gefüllt",,TUM Kundenwert,87,SG9,,,,,,,Soll [336],"[106] Wenn in dieser SG8 SEQ+Z01 SG10 CCI+++ZA6 (Prognosegrundlage der Marktlokation: Prognose auf Basis von Profilen) CAV+E02 (SLP/SEP) vorhanden
[108] Wenn Kundenwertverfahren (z. B. TU München)
[336] Wenn in Änderungsmeldung gefüllt"
TUM Kundenwert,88,SG9,QTY,,,,,,Muss,,,TUM Kundenwert,88,SG9,QTY,,,,,,Muss,
TUM Kundenwert,89,SG9,QTY,6063,,Y02,,Kundenwert,X,,,TUM Kundenwert,89,SG9,QTY,6063,,Y02,,Kundenwert,X,
TUM Kundenwert,90,SG9,QTY,6060,,,,Mengenangabe,X [902] ∧ [907],"[902] Format: Möglicher Wert: ≥ 0
[907] Format: max. 4 Nachkommastellen",,TUM Kundenwert,90,SG9,QTY,6060,,,,Mengenangabe,X [902] ∧ [907],"[902] Format: Möglicher Wert: ≥ 0
[907] Format: max. 4 Nachkommastellen"
TUM Kundenwert,91,SG9,QTY,6411,,KWH,,Kilowattstunde,X,,,TUM Kundenwert,91,SG9,QTY,6411,,KWH,,Kilowattstunde,X,
Bilanzkreis,92,SG10,,,,,,,Soll [336],"[336] Wenn in Änderungsmeldung gefüllt
[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben",,Bilanzkreis,92,SG10,,,,,,,Soll [336],"[336] Wenn in Änderungsmeldung gefüllt
[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben"
Bilanzkreis,93,SG10,CCI,,,,,,Muss,,,Bilanzkreis,93,SG10,CCI,,,,,,Muss,
Bilanzkreis,94,SG10,CCI,7059,,Z19,,Bilanzkreis,X,,,Bilanzkreis,94,SG10,CCI,7059,,Z19,,Bilanzkreis,X,
Bilanzkreis,95,SG10,CCI,7037,,,,Bilanzkreis,X,,,Bilanzkreis,95,SG10,CCI,7037,,,,Bilanzkreis,X,
Prognosegrundlage der Marktlokation,96,SG10,,,,,,,Soll [336],[336] Wenn in Änderungsmeldung gefüllt,,Prognosegrundlage der Marktlokation,96,SG10,,,,,,,Soll [336],[336] Wenn in Änderungsmeldung gefüllt
Prognosegrundlage der Marktlokation,97,SG10,CCI,,,,,,Muss,,,Prognosegrundlage der Marktlokation,97,SG10,CCI,,,,,,Muss,
Prognosegrundlage der Marktlokation,98,SG10,CCI,7037,,ZC0,,Prognose auf Basis von Werten,X,,,Prognosegrundlage der Marktlokation,98,SG10,CCI,7037,,ZC0,,Prognose auf Basis von Werten,X,
Prognosegrundlage der Marktlokation,99,SG10,CCI,7037,,ZA6,,Prognose auf Basis von Profilen,X,,,Prognosegrundlage der Marktlokation,99,SG10,CCI,7037,,ZA6,,Prognose auf Basis von Profilen,X,
Details der Prognosegrundlage,100,SG10,CAV,,,,,,Muss [21] ∧ [2182],"[21] Wenn SG10 CCI+++ZA6 (Prognose auf Basis von Profilen) in dieser SG8 vorhanden
[2182] Segmentgruppe ist genau einmal je SG8 SEQ+Z01 (Daten der Marktlokation) anzugeben",,Details der Prognosegrundlage,100,SG10,CAV,,,,,,Muss [21] ∧ [2182],"[21] Wenn SG10 CCI+++ZA6 (Prognose auf Basis von Profilen) in dieser SG8 vorhanden
[2182] Segmentgruppe ist genau einmal je SG8 SEQ+Z01 (Daten der Marktlokation) anzugeben"
Details der Prognosegrundlage,101,SG10,CAV,7111,,E02,,SLP/SEP,X,,,Details der Prognosegrundlage,101,SG10,CAV,7111,,E02,,SLP/SEP,X,
Gruppenzuordnung (nach EnWG) ,102,SG10,,,,,,,Soll [336],[336] Wenn in Änderungsmeldung gefüllt,,Gruppenzuordnung (nach EnWG) ,102,SG10,,,,,,,Soll [336],[336] Wenn in Änderungsmeldung gefüllt
Gruppenzuordnung (nach EnWG) ,103,SG10,CCI,,,,,,Muss,,,Gruppenzuordnung (nach EnWG) ,103,SG10,CCI,,,,,,Muss,
Gruppenzuordnung (nach EnWG) ,104,SG10,CCI,7037,,Z15,,Haushaltskunde gem. EnWG,X,,,Gruppenzuordnung (nach EnWG) ,104,SG10,CCI,7037,,Z15,,Haushaltskunde gem. EnWG,X,
Gruppenzuordnung (nach EnWG) ,105,SG10,CCI,7037,,Z18,,Kein Haushaltskunde gem. EnWG,X,,,Gruppenzuordnung (nach EnWG) ,105,SG10,CCI,7037,,Z18,,Kein Haushaltskunde gem. EnWG,X,
Fallgruppenzuordnung,106,SG10,,,,,,,Soll [336],"[19] Wenn SG8 SEQ+Z01 (Daten der Marktlokation) SG10 CCI+++ZC0 (Prognose auf Basis von Werten) vorhanden
[336] Wenn in Änderungsmeldung gefüllt",,Fallgruppenzuordnung,106,SG10,,,,,,,Soll [336],"[19] Wenn SG8 SEQ+Z01 (Daten der Marktlokation) SG10 CCI+++ZC0 (Prognose auf Basis von Werten) vorhanden
[336] Wenn in Änderungsmeldung gefüllt"
Fallgruppenzuordnung,107,SG10,CCI,,,,,,Muss,,,Fallgruppenzuordnung,107,SG10,CCI,,,,,,Muss,
Fallgruppenzuordnung,108,SG10,CCI,7037,,Z17,,Fallgruppenzuordnung nach GABi Gas,X,,,Fallgruppenzuordnung,108,SG10,CCI,7037,,Z17,,Fallgruppenzuordnung nach GABi Gas,X,
Fallgruppenzuordnung,109,SG10,CCI,1131,,GABi-,,Nominierungsersatzverfa,X,,,Fallgruppenzuordnung,109,SG10,CCI,1131,,GABi-,,Nominierungsersatzverfa,X,
Fallgruppenzuordnung,110,SG10,CCI,1131,,GABi- RLMmT,,RLM-Kunde in Tagesregime - Exit,X,,,Fallgruppenzuordnung,110,SG10,CCI,1131,,GABi- RLMmT,,RLM-Kunde in Tagesregime - Exit,X,
Fallgruppenzuordnung,111,SG10,CCI,1131,,GABi- RLMoT,,RLM-Kunde im Stundenregime - Exit,X,,,Fallgruppenzuordnung,111,SG10,CCI,1131,,GABi- RLMoT,,RLM-Kunde im Stundenregime - Exit,X,
Netznutzung,112,SG10,,,,,,,Soll [336],[336] Wenn in Änderungsmeldung gefüllt,,Netznutzung,112,SG10,,,,,,,Soll [336],[336] Wenn in Änderungsmeldung gefüllt
Netznutzung,113,SG10,CCI,,,,,,Muss,,,Netznutzung,113,SG10,CCI,,,,,,Muss,
Netznutzung,114,SG10,CCI,7037,,Z88,,Netznutzung,X,,,Netznutzung,114,SG10,CCI,7037,,Z88,,Netznutzung,X,
Netznutzungsvertrag,115,SG10,CAV,,,,,,Soll [336],[336] Wenn in Änderungsmeldung gefüllt,,Netznutzungsvertrag,115,SG10,CAV,,,,,,Soll [336],[336] Wenn in Änderungsmeldung gefüllt
Netznutzungsvertrag,116,SG10,CAV,7111,,Z74,,Netznutzungsvertrag,X,,,Netznutzungsvertrag,116,SG10,CAV,7111,,Z74,,Netznutzungsvertrag,X,
Netznutzungsvertrag,117,SG10,CAV,7110,,Z08,,Direkter Vertrag zwischen Kunden und NB,X,,,Netznutzungsvertrag,117,SG10,CAV,7110,,Z08,,Direkter Vertrag zwischen Kunden und NB,X,
Netznutzungsvertrag,118,SG10,CAV,7110,,Z09,,Vertrag zwischen Lieferanten und NB,X,,,Netznutzungsvertrag,118,SG10,CAV,7110,,Z09,,Vertrag zwischen Lieferanten und NB,X,
Zahlung der Netznutzung,119,SG10,CAV,,,,,,Muss,,,Zahlung der Netznutzung,119,SG10,CAV,,,,,,Muss,
Zahlung der Netznutzung,120,SG10,CAV,7111,,Z73,,Zahlung der Netznutzung,X,,,Zahlung der Netznutzung,120,SG10,CAV,7111,,Z73,,Zahlung der Netznutzung,X,
Zahlung der Netznutzung,121,SG10,CAV,7110,,Z10,,Kunde,X [216],,,Zahlung der Netznutzung,121,SG10,CAV,7110,,Z10,,Kunde,X [216],
Zahlung der Netznutzung,122,SG10,CAV,7110,,Z11,,Lieferant,X,[216] Wenn CCI+++Z88 (Netznutzung) CAV+Z74:::Z08 (Netznutzungsvertrag: Direkter Vertrag zwischen Kunden und NB) vorhanden,,Zahlung der Netznutzung,122,SG10,CAV,7110,,Z11,,Lieferant,X,[216] Wenn CCI+++Z88 (Netznutzung) CAV+Z74:::Z08 (Netznutzungsvertrag: Direkter Vertrag zwischen Kunden und NB) vorhanden
