Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
Ansprechpartner,40,SG3,CTA,3412,00009,,,Name vom Ansprechpartner,X,,,Ansprechpartner,40,SG3,CTA,3412,00009,,,Name vom Ansprechpartner,X,
Kommunikationsverbindung,41,SG3,COM,,00010,,,,Muss,,,Kommunikationsverbindung,41,SG3,COM,,00010,,,,Muss,
Kommunikationsverbindung,42,SG3,COM,3148,00010,,,Nummer / Adresse,X (([939][6]) ∨ ([940][7])) ∧ [502],"[6] wenn im DE3155 im demselben COM der Code EM vorhanden ist
[7] wenn im DE3155 im demselben COM der Code TE / FX / AJ / AL vorhanden ist
[502] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen",,Kommunikationsverbindung,42,SG3,COM,3148,00010,,,Nummer / Adresse,X (([939][6]) ∨ ([940][7])) ∧ [502],"[6] wenn im DE3155 im demselben COM der Code EM vorhanden ist
[7] wenn im DE3155 im demselben COM der Code TE / FX / AJ / AL vorhanden ist
[502] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen"
Kommunikationsverbindung,43,SG3,COM,3155,00010,EM,,Elektronische Post,X [1P0..1],,,Kommunikationsverbindung,43,SG3,COM,3155,00010,EM,,Elektronische Post,X [1P0..1],
Kommunikationsverbindung,44,SG3,COM,3155,,FX,,Telefax,X [1P0..1],,,Kommunikationsverbindung,44,SG3,COM,3155,,FX,,Telefax,X [1P0..1],
Kommunikationsverbindung,45,SG3,COM,3155,,TE,,Telefon,X [1P0..1],,,Kommunikationsverbindung,45,SG3,COM,3155,,TE,,Telefon,X [1P0..1],
Kommunikationsverbindung,46,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,,Kommunikationsverbindung,46,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
Kommunikationsverbindung,47,SG3,COM,3155,,AL,,Handy,X [1P0..1],,,Kommunikationsverbindung,47,SG3,COM,3155,,AL,,Handy,X [1P0..1],
MP-ID Empfänger,48,SG2,,,,,,,Muss,,,MP-ID Empfänger,48,SG2,,,,,,,Muss,
MP-ID Empfänger,49,SG2,NAD,,00011,,,,Muss,,,MP-ID Empfänger,49,SG2,NAD,,00011,,,,Muss,
MP-ID Empfänger,50,SG2,NAD,3035,00011,,,,MR,,,MP-ID Empfänger,50,SG2,NAD,3035,00011,,,,MR,
MP-ID Empfänger,51,SG2,NAD,3039,00011,,,MP-ID,X [1],[1] Nur MP-ID aus Sparte Strom,,MP-ID Empfänger,51,SG2,NAD,3039,00011,,,MP-ID,X [1],[1] Nur MP-ID aus Sparte Strom
MP-ID Empfänger,52,SG2,NAD,3055,00011,9,,GS1,X,,,MP-ID Empfänger,52,SG2,NAD,3055,00011,9,,GS1,X,
MP-ID Empfänger,53,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Empfänger,53,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Abschnitts-Kontrollsegment,54,,UNS,,00012,,,,Muss,,,Abschnitts-Kontrollsegment,54,,UNS,,00012,,,,Muss,
Abschnitts-Kontrollsegment,55,,UNS,0081,00012,Positionsteil,,,D,,,Abschnitts-Kontrollsegment,55,,UNS,0081,00012,Positionsteil,,,D,
Kommunikationsparameter für die Information zu einem Steuerbefehl (API),56,SG4,,,,,,,Muss [10],[10] Wenn BGM DE1373 = 11 (Dokument nicht verfügbar) nicht vorhanden,,Kommunikationsparameter für die Information zu einem Steuerbefehl (API),56,SG4,,,,,,,Muss [10],[10] Wenn BGM DE1373 = 11 (Dokument nicht verfügbar) nicht vorhanden
Kommunikationsparameter für die Information zu einem Steuerbefehl (API),57,SG4,NAD,,00057,,,,Muss,,,Kommunikationsparameter für die Information zu einem Steuerbefehl (API),57,SG4,NAD,,00057,,,,Muss,
Kommunikationsparameter für die Information zu einem Steuerbefehl (API),58,SG4,NAD,3035,00057,für die Information zu einem Steuerbefehl (API),,,Z38,,,Kommunikationsparameter für die Information zu einem Steuerbefehl (API),58,SG4,NAD,3035,00057,für die Information zu einem Steuerbefehl (API),,,Z38,
Zieladresse URI,59,SG4,FTX,,00058,,,,Muss [507],[507] Hinweis: Für den Empfang der Information über die erfolgreiche Einrichtung eines Steuerbefehls,,Zieladresse URI,59,SG4,FTX,,00058,,,,Muss [507],[507] Hinweis: Für den Empfang der Information über die erfolgreiche Einrichtung eines Steuerbefehls
Zieladresse URI,60,SG4,FTX,4451,00058,,,,Z17,,,Zieladresse URI,60,SG4,FTX,4451,00058,,,,Z17,
Zieladresse URI,61,SG4,FTX,4440,00058,,,Zieladresse URI für Kommunikation Steuerbefehl,X,,,Zieladresse URI,61,SG4,FTX,4440,00058,,,Zieladresse URI für Kommunikation Steuerbefehl,X,
Zertifikatsaussteller (Issuer),62,SG4,FTX,,00059,,,,Muss [507],[507] Hinweis: Für den Empfang der Information über die erfolgreiche Einrichtung eines Steuerbefehls,,Zertifikatsaussteller (Issuer),62,SG4,FTX,,00059,,,,Muss [507],[507] Hinweis: Für den Empfang der Information über die erfolgreiche Einrichtung eines Steuerbefehls
Zertifikatsaussteller (Issuer),63,SG4,FTX,4451,00059,,,,Z24,,,Zertifikatsaussteller (Issuer),63,SG4,FTX,4451,00059,,,,Z24,
Zertifikatsaussteller (Issuer),64,SG4,FTX,4440,00059,,,Zertifikatsaussteller,X [967],"[967] Format: Zertifikatskörper gemäß X509.1, BSI TR-03109-4",,Zertifikatsaussteller (Issuer),64,SG4,FTX,4440,00059,,,Zertifikatsaussteller,X [967],"[967] Format: Zertifikatskörper gemäß X509.1, BSI TR-03109-4"
Zertifikatsnutzer (Subject),65,SG4,FTX,,00060,,,,Muss [507],[507] Hinweis: Für den Empfang der Information über die erfolgreiche Einrichtung eines Steuerbefehls,,Zertifikatsnutzer (Subject),65,SG4,FTX,,00060,,,,Muss [507],[507] Hinweis: Für den Empfang der Information über die erfolgreiche Einrichtung eines Steuerbefehls
Zertifikatsnutzer (Subject),66,SG4,FTX,4451,00060,,,,Z23,,,Zertifikatsnutzer (Subject),66,SG4,FTX,4451,00060,,,,Z23,
Zertifikatsnutzer (Subject),67,SG4,FTX,4440,00060,,,Zertifikatsnutzer,X [967],"[967] Format: Zertifikatskörper gemäß X509.1, BSI TR-03109-4",,Zertifikatsnutzer (Subject),67,SG4,FTX,4440,00060,,,Zertifikatsnutzer,X [967],"[967] Format: Zertifikatskörper gemäß X509.1, BSI TR-03109-4"
Nachrichten-Endesegment,68,,UNT,,00061,,,,Muss,,,Nachrichten-Endesegment,68,,UNT,,00061,,,,Muss,
Nachrichten-Endesegment,69,,UNT,0074,00061,,,Anzahl der Segmente in einer Nachricht,X,,,Nachrichten-Endesegment,69,,UNT,0074,00061,,,Anzahl der Segmente in einer Nachricht,X,
Nachrichten-Endesegment,70,,UNT,0062,00061,,,Nachrichten-Referenznummer,X,,,Nachrichten-Endesegment,70,,UNT,0062,00061,,,Nachrichten-Referenznummer,X,
