Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
Referenznummer der Nachricht der betroffenen Antwort auf Bestellung ,33,SG1,RFF,1154,00011,,,"Referenz, Identifikation",X [508],[508] Hinweis: Wert aus BGM+Z73 DE1004 der IFTSTA mit der die Antwort auf die Bestellung der Konfiguration übermittelt wurde,,Referenznummer der Nachricht der betroffenen Antwort auf Bestellung ,33,SG1,RFF,1154,00011,,,"Referenz, Identifikation",X [508],[508] Hinweis: Wert aus BGM+Z73 DE1004 der IFTSTA mit der die Antwort auf die Bestellung der Konfiguration übermittelt wurde
Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung,34,SG1,,,,,,,Muss [18],[18] Wenn IMD++Z55 (Änderung Konfiguration) vorhanden,,Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung,34,SG1,,,,,,,Muss [18],[18] Wenn IMD++Z55 (Änderung Konfiguration) vorhanden
Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung,35,SG1,RFF,,00012,,,,Muss,,,Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung,35,SG1,RFF,,00012,,,,Muss,
Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung,36,SG1,RFF,1153,00012,Z43,,Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung (Bestellbestätigung),X,,,Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung,36,SG1,RFF,1153,00012,Z43,,Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung (Bestellbestätigung),X,
Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung,37,SG1,RFF,1154,00012,,,"Referenz, Identifikation",X [509],[509] Hinweis: Vorgangsnummer aus CNI DE1490 der IFTSTA mit BGM+Z73 mit der die Antwort auf die Bestellung der Konfiguration übermittelt wurde,,Referenznummer des Vorgangs der betroffenen Antwort auf Bestellung,37,SG1,RFF,1154,00012,,,"Referenz, Identifikation",X [509],[509] Hinweis: Vorgangsnummer aus CNI DE1490 der IFTSTA mit BGM+Z73 mit der die Antwort auf die Bestellung der Konfiguration übermittelt wurde
MP-ID des NB des Vorgangs der Anmeldung nach WiM,38,SG11,,,,,,,Muss [17],[17] Wenn SG1 RFF+Z41 (Referenznummer des Vorgangs der Anmeldung nach WiM) vorhanden ,,MP-ID des NB des Vorgangs der Anmeldung nach WiM,38,SG11,,,,,,,Muss [17],[17] Wenn SG1 RFF+Z41 (Referenznummer des Vorgangs der Anmeldung nach WiM) vorhanden 
MP-ID des NB des Vorgangs der Anmeldung nach WiM,39,SG11,NAD,,00013,,,,Muss,,,MP-ID des NB des Vorgangs der Anmeldung nach WiM,39,SG11,NAD,,00013,,,,Muss,
MP-ID des NB des Vorgangs der Anmeldung nach WiM,40,SG11,NAD,3035,00013,,,,DDM,,,MP-ID des NB des Vorgangs der Anmeldung nach WiM,40,SG11,NAD,3035,00013,,,,DDM,
MP-ID des NB des Vorgangs der Anmeldung nach WiM,41,SG11,NAD,3039,00013,,,"Beteiligter, Identifikation",X [10],[10] MP-ID nur aus Sparte Strom,,MP-ID des NB des Vorgangs der Anmeldung nach WiM,41,SG11,NAD,3039,00013,,,MP-ID,X [10],[10] MP-ID nur aus Sparte Strom
MP-ID des NB des Vorgangs der Anmeldung nach WiM,42,SG11,NAD,3055,00013,9,,GS1,X,,,MP-ID des NB des Vorgangs der Anmeldung nach WiM,42,SG11,NAD,3055,00013,9,,GS1,X,
MP-ID des NB des Vorgangs der Anmeldung nach WiM,43,SG11,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID des NB des Vorgangs der Anmeldung nach WiM,43,SG11,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
MP-ID Absender,44,SG11,,,,,,,Muss,,,MP-ID Absender,44,SG11,,,,,,,Muss,
MP-ID Absender,45,SG11,NAD,,00014,,,,Muss,,,MP-ID Absender,45,SG11,NAD,,00014,,,,Muss,
MP-ID Absender,46,SG11,NAD,3035,00014,Nachrichtenaussteller bzw. -absender,,,MS,,,MP-ID Absender,46,SG11,NAD,3035,00014,Nachrichtenaussteller bzw. -absender,,,MS,
MP-ID Absender,47,SG11,NAD,3039,00014,,,MP-ID,X [10],[10] MP-ID nur aus Sparte Strom,,MP-ID Absender,47,SG11,NAD,3039,00014,,,MP-ID,X [10],[10] MP-ID nur aus Sparte Strom
MP-ID Absender,48,SG11,NAD,3055,00014,9,,GS1,X,,,MP-ID Absender,48,SG11,NAD,3055,00014,9,,GS1,X,
MP-ID Absender,49,SG11,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Absender,49,SG11,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Ansprechpartner,50,SG14,,,,,,,Muss,,,Ansprechpartner,50,SG14,,,,,,,Muss,
Ansprechpartner,51,SG14,CTA,,00015,,,,Muss,,,Ansprechpartner,51,SG14,CTA,,00015,,,,Muss,
Ansprechpartner,52,SG14,CTA,3139,00015,,,,IC,,,Ansprechpartner,52,SG14,CTA,3139,00015,,,,IC,
Ansprechpartner,53,SG14,CTA,3412,00015,,,Kontakt,X,,,Ansprechpartner,53,SG14,CTA,3412,00015,,,Kontakt,X,
Kommunikationsverbindung,54,SG14,COM,,00016,,,,Muss,,,Kommunikationsverbindung,54,SG14,COM,,00016,,,,Muss,
Kommunikationsverbindung,55,SG14,COM,3148,00016,,,"Kommunikationsadresse, Identifikation",X,,,Kommunikationsverbindung,55,SG14,COM,3148,00016,,,"Kommunikationsadresse, Identifikation",X (([939] [39]) ∨ ([940] [40])) ∧ [514],"[39] wenn im DE3155 in demselben COM der Code EM vorhanden ist
[40] wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist
[514] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen"
Kommunikationsverbindung,56,SG14,COM,3155,00016,EM,,Elektronische Post,X [1P0..1],,,Kommunikationsverbindung,56,SG14,COM,3155,00016,EM,,Elektronische Post,X [1P0..1],
Kommunikationsverbindung,57,SG14,COM,3155,,FX,,Telefax,X [1P0..1],,,Kommunikationsverbindung,57,SG14,COM,3155,,FX,,Telefax,X [1P0..1],
Kommunikationsverbindung,58,SG14,COM,3155,,TE,,Telefon,X [1P0..1],,,Kommunikationsverbindung,58,SG14,COM,3155,,TE,,Telefon,X [1P0..1],
Kommunikationsverbindung,59,SG14,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,,Kommunikationsverbindung,59,SG14,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
Kommunikationsverbindung,60,SG14,COM,3155,,AL,,Handy,X [1P0..1],,,Kommunikationsverbindung,60,SG14,COM,3155,,AL,,Handy,X [1P0..1],
MP-ID Empfänger,61,SG11,,,,,,,Muss,,,MP-ID Empfänger,61,SG11,,,,,,,Muss,
MP-ID Empfänger,62,SG11,NAD,,00017,,,,Muss,,,MP-ID Empfänger,62,SG11,NAD,,00017,,,,Muss,
MP-ID Empfänger,63,SG11,NAD,3035,00017,,,,MR,,,MP-ID Empfänger,63,SG11,NAD,3035,00017,,,,MR,
MP-ID Empfänger,64,SG11,NAD,3039,00017,,,MP-ID,X [10],[10] MP-ID nur aus Sparte Strom,,MP-ID Empfänger,64,SG11,NAD,3039,00017,,,MP-ID,X [10],[10] MP-ID nur aus Sparte Strom
MP-ID Empfänger,65,SG11,NAD,3055,00017,9,,GS1,X,,,MP-ID Empfänger,65,SG11,NAD,3055,00017,9,,GS1,X,
MP-ID Empfänger,66,SG11,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Empfänger,66,SG11,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
"Liefer-, bzw. Bezugsort",67,SG11,,,,,,,Muss,,,"Liefer-, bzw. Bezugsort",67,SG11,,,,,,,Muss,
"Liefer-, bzw. Bezugsort",68,SG11,NAD,,00018,,,,Muss,,,"Liefer-, bzw. Bezugsort",68,SG11,NAD,,00018,,,,Muss,
"Liefer-, bzw. Bezugsort",69,SG11,NAD,3035,00018,,,,DP,,,"Liefer-, bzw. Bezugsort",69,SG11,NAD,3035,00018,,,,DP,
Meldepunkt,70,SG11,LOC,,00019,,,,Muss,,,Meldepunkt,70,SG11,LOC,,00019,,,,Muss,
Meldepunkt,71,SG11,LOC,3227,00019,,,,172,,,Meldepunkt,71,SG11,LOC,3227,00019,,,,172,
Meldepunkt,72,SG11,LOC,3225,00019,,,Identifikator,X ([950] [502] ∧ ([20] ∨ [22])) ⊻ ([951] [503] ∧ ([22] ∨ [23])) ⊻ ([960] [510] ∧ ([20] ∨ [21] ∨ [22])) ⊻ ([961] [511] ∧ ([19] ∨ [20] ∨ [21])),"[19] Wenn SG27 LIN++Z64 (Erforderliches Produkt Schaltzeitdefinitionen) vorhanden
[20] Wenn SG27 LIN++Z65 (Erforderliches Produkt Leistungskurvendefinitionen) vorhanden
[21] Wenn SG27 LIN++Z66 (Erforderliches Produkt Ad-hoc- Steuerkanal) vorhanden
[22] Wenn SG27 LIN++Z67 (Erforderliches Messprodukt für Werte nach Typ 2 aus Backend) vorhanden
[23] Wenn SG27 LIN++Z68 (Erforderliches Produkt Konfigurationserlaubnis für Werte nach Typ 2 aus SMGW) vorhanden
[502] Hinweis: Verwendung der ID der Marktlokation
[503] Hinweis: Verwendung der ID der Messlokation
[510] Hinweis: Verwendung der ID der Netzlokation
[511] Hinweis: Verwendung der ID der Steuerbaren Ressource
[950] Format: Marktlokations-ID
[951] Format: Zählpunktbezeichnung
[960] Format: Netzlokations-ID
[961] Format: SR-ID",,Meldepunkt,72,SG11,LOC,3225,00019,,,Identifikator,X ([950] [502] ∧ ([20] ∨ [22])) ⊻ ([951] [503] ∧ ([22] ∨ [23])) ⊻ ([960] [510] ∧ ([20] ∨ [21] ∨ [22])) ⊻ ([961] [511] ∧ ([19] ∨ [20] ∨ [21])),"[19] Wenn SG27 LIN++Z64 (Erforderliches Produkt Schaltzeitdefinitionen) vorhanden
[20] Wenn SG27 LIN++Z65 (Erforderliches Produkt Leistungskurvendefinitionen) vorhanden
[21] Wenn SG27 LIN++Z66 (Erforderliches Produkt Ad-hoc- Steuerkanal) vorhanden
[22] Wenn SG27 LIN++Z67 (Erforderliches Messprodukt für Werte nach Typ 2 aus Backend) vorhanden
[23] Wenn SG27 LIN++Z68 (Erforderliches Produkt Konfigurationserlaubnis für Werte nach Typ 2 aus SMGW) vorhanden
[502] Hinweis: Verwendung der ID der Marktlokation
[503] Hinweis: Verwendung der ID der Messlokation
[510] Hinweis: Verwendung der ID der Netzlokation
[511] Hinweis: Verwendung der ID der Steuerbaren Ressource
[950] Format: Marktlokations-ID
[951] Format: Zählpunktbezeichnung
[960] Format: Netzlokations-ID
[961] Format: SR-ID"
Erforderliches Produkt Schaltzeitdefinitionen,73,SG27,,,,,,,Soll [24] ∧ [2060] ∧ [28],"[24] Wenn Produkt bestellt werden soll
[28] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Steuerbaren Ressource angegeben ist.
[2060] Pro Nachricht ist die SG27 LIN+Z64 (Erforderliches Produkt Schaltzeitdefinitionen) maximal einmal anzugeben",,Erforderliches Produkt Schaltzeitdefinitionen,73,SG27,,,,,,,Soll [24] ∧ [2060] ∧ [28],"[24] Wenn Produkt bestellt werden soll
[28] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Steuerbaren Ressource angegeben ist.
[2060] Pro Nachricht ist die SG27 LIN+Z64 (Erforderliches Produkt Schaltzeitdefinitionen) maximal einmal anzugeben"
Erforderliches Produkt Schaltzeitdefinitionen,74,SG27,LIN,,00029,,,,Muss,,,Erforderliches Produkt Schaltzeitdefinitionen,74,SG27,LIN,,00021,,,,Muss,
Erforderliches Produkt Schaltzeitdefinitionen,75,SG27,LIN,1082,00029,,,Positionsnummer,X [903],[903] Format: Möglicher Wert: 1,,Erforderliches Produkt Schaltzeitdefinitionen,75,SG27,LIN,1082,00021,,,Positionsnummer,X [903],[903] Format: Möglicher Wert: 1
Erforderliches Produkt Schaltzeitdefinitionen,76,SG27,LIN,1229,00029,Schaltzeitdefinitionen,,,Z64,,,Erforderliches Produkt Schaltzeitdefinitionen,76,SG27,LIN,1229,00021,Schaltzeitdefinitionen,,,Z64,
Erforderliches Produkt Schaltzeitdefinitionen,77,SG27,PIA,,00030,,,,Muss,,,Erforderliches Produkt Schaltzeitdefinitionen,77,SG27,PIA,,00022,,,,Muss,
Erforderliches Produkt Schaltzeitdefinitionen,78,SG27,PIA,4347,00030,,,,5,,,Erforderliches Produkt Schaltzeitdefinitionen,78,SG27,PIA,4347,00022,,,,5,
Erforderliches Produkt Schaltzeitdefinitionen,79,SG27,PIA,7140,00030,,,Produkt-Code,X [29],"[29] Es sind nur die Konfigurations-Produkte erlaubt, die in der Codeliste der Konfigurationen im Kapitel 4.1 „Konfigurationsprodukte Schaltzeitdefinition“ enthalten sind.",,Erforderliches Produkt Schaltzeitdefinitionen,79,SG27,PIA,7140,00022,,,Produkt-Code,X [29],"[29] Es sind nur die Konfigurations-Produkte erlaubt, die in der Codeliste der Konfigurationen im Kapitel 4.1 „Konfigurationsprodukte Schaltzeitdefinition“ enthalten sind."
Erforderliches Produkt Schaltzeitdefinitionen,80,SG27,PIA,7143,00030,Z12,,Konfigurationsprodukt,X,,,Erforderliches Produkt Schaltzeitdefinitionen,80,SG27,PIA,7143,00022,Z11,,Produkt,X,
Zugeordnete Schaltzeitdefinition,81,SG28,,,,,,,Muss,,,Zugeordnete Schaltzeitdefinition,81,SG28,,,,,,,Muss,
Zugeordnete Schaltzeitdefinition,82,SG28,CCI,,00031,,,,Muss,,,Zugeordnete Schaltzeitdefinition,82,SG28,CCI,,00023,,,,Muss,
Zugeordnete Schaltzeitdefinition,83,SG28,CCI,7059,00031,,,,Z52,,,Zugeordnete Schaltzeitdefinition,83,SG28,CCI,7059,00023,Schaltzeitdefinition,,,Z52,
Zugeordnete Schaltzeitdefinition,84,SG28,CCI,7037,00031,,,"Merkmal, Code",X,,,Zugeordnete Schaltzeitdefinition,84,SG28,CCI,7037,00023,,,Code der Schaltzeitdefinition,X,
Erforderliches Produkt Leistungskurvendefinitione n,85,SG27,,,,,,,Soll [24] ∧ [2061] ∧ ([25] ⊻ [27] ⊻ [28]) ,"[24] Wenn Produkt bestellt werden soll
[25] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Marktlokation angegeben ist.
[27] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Netzlokation angegeben ist.
[28] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Steuerbaren Ressource angegeben ist.
[2061] Pro Nachricht ist die SG27 LIN++Z65 (Erforderliches Produkt Leistungskurvendefinitionen) maximal einmal anzugeben",,Erforderliches Produkt Leistungskurvendefinitione n,85,SG27,,,,,,,Soll [24] ∧ [2061] ∧ ([25] ⊻ [27] ⊻ [28]) ,"[24] Wenn Produkt bestellt werden soll
[25] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Marktlokation angegeben ist.
[27] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Netzlokation angegeben ist.
[28] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Steuerbaren Ressource angegeben ist.
[2061] Pro Nachricht ist die SG27 LIN++Z65 (Erforderliches Produkt Leistungskurvendefinitionen) maximal einmal anzugeben"
Erforderliches Produkt Leistungskurvendefinitione n,86,SG27,LIN,,00032,,,,Muss,,,Erforderliches Produkt Leistungskurvendefinitione n,86,SG27,LIN,,00024,,,,Muss,
Erforderliches Produkt Leistungskurvendefinitione n,87,SG27,LIN,1082,00032,,,Positionsnummer,X [903],[903] Format: Möglicher Wert: 1,,Erforderliches Produkt Leistungskurvendefinitione n,87,SG27,LIN,1082,00024,,,Positionsnummer,X [903],[903] Format: Möglicher Wert: 1
Erforderliches Produkt Leistungskurvendefinitione n,88,SG27,LIN,1229,00032,Leistungskurvendefinitionen,,,Z65,,,Erforderliches Produkt Leistungskurvendefinitione n,88,SG27,LIN,1229,00024,Leistungskurvendefinitionen,,,Z65,
Erforderliches Produkt Leistungskurvendefinitione n,89,SG27,PIA,,00033,,,,Muss,,,Erforderliches Produkt Leistungskurvendefinitione n,89,SG27,PIA,,00025,,,,Muss,
Erforderliches Produkt Leistungskurvendefinitione n,90,SG27,PIA,4347,00033,,,,5,,,Erforderliches Produkt Leistungskurvendefinitione n,90,SG27,PIA,4347,00025,,,,5,
Erforderliches Produkt Leistungskurvendefinitione n,91,SG27,PIA,7140,00033,,,Produkt-Code,X [30],"[30] Es sind nur die Konfigurations-Produkte erlaubt, die in der Codeliste der Konfigurationen im Kapitel 4.2 „Konfigurationsprodukte Leistungskurvendefinition“ enthalten sind.",,Erforderliches Produkt Leistungskurvendefinitione n,91,SG27,PIA,7140,00025,,,Produkt-Code,X [30],"[30] Es sind nur die Konfigurations-Produkte erlaubt, die in der Codeliste der Konfigurationen im Kapitel 4.2 „Konfigurationsprodukte Leistungskurvendefinition“ enthalten sind."
Erforderliches Produkt Leistungskurvendefinitione n,92,SG27,PIA,7143,00033,Z12,,Konfigurationsprodukt,X,,,Erforderliches Produkt Leistungskurvendefinitione n,92,SG27,PIA,7143,00025,Z11,,Produkt,X,
Zugeordnete Leistungskurvendefinitione n,93,SG28,,,,,,,Muss,,,Zugeordnete Leistungskurvendefinitione n,93,SG28,,,,,,,Muss,
Zugeordnete Leistungskurvendefinitione n,94,SG28,CCI,,00034,,,,Muss,,,Zugeordnete Leistungskurvendefinitione n,94,SG28,CCI,,00026,,,,Muss,
Zugeordnete Leistungskurvendefinitione n,95,SG28,CCI,7059,00034,Leistungskurvendefinition,,,Z53,,,Zugeordnete Leistungskurvendefinitione n,95,SG28,CCI,7059,00026,Leistungskurvendefinition,,,Z53,
Zugeordnete Leistungskurvendefinitione n,96,SG28,CCI,7037,00034,,,"Merkmal, Code",X,,,Zugeordnete Leistungskurvendefinitione n,96,SG28,CCI,7037,00026,,,Code der Leistungskurvendefinition,X,
