Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
Meldepunkt,42,SG14,LOC,3225,00020,,,Identifikator,X [950] [506],"[505] Hinweis: Verwendung der ID der Messlokation
[506] Hinweis: Verwendung der ID der Marktlokation
[532] Hinweis: Verwendung der ID der Netzlokation
[533] Hinweis: Verwendung der ID der Steuerbaren Ressource
[950] Format: Marktlokations-ID
[951] Format: Zählpunktbezeichnung
[960] Format: Netzlokations- ID
[961] Format: SR-ID",,Meldepunkt,42,SG14,LOC,3225,00020,,,Identifikator,X [950] [506],"[505] Hinweis: Verwendung der ID der Messlokation
[506] Hinweis: Verwendung der ID der Marktlokation
[532] Hinweis: Verwendung der ID der Netzlokation
[533] Hinweis: Verwendung der ID der Steuerbaren Ressource
[950] Format: Marktlokations-ID
[951] Format: Zählpunktbezeichnung
[960] Format: Netzlokations- ID
[961] Format: SR-ID"
Status zum Angebot oder Anfrage,43,SG15,,,,,,,Muss,,,Status zum Angebot oder Anfrage,43,SG15,,,,,,,Muss,
Status zum Angebot oder Anfrage,44,SG15,STS,,00048,,,,Muss,,,Status zum Angebot oder Anfrage,44,SG15,STS,,00048,,,,Muss,
Status zum Angebot oder Anfrage,45,SG15,STS,9015,00048,Z20,,Status des referenzierten Dokuments,X,,,Status zum Angebot oder Anfrage,45,SG15,STS,9015,00048,Z20,,Status des referenzierten Dokuments,X,
Status zum Angebot oder Anfrage,46,SG15,STS,4405,00048,Z32,,abgelehnt,X,,,Status zum Angebot oder Anfrage,46,SG15,STS,4405,00048,Z32,,abgelehnt,X,
Status zum Angebot oder Anfrage,47,SG15,STS,9013,00048,,,Code des Prüfschritts,X,,,Status zum Angebot oder Anfrage,47,SG15,STS,9013,00048,,,Code des Prüfschritts,X,
Status zum Angebot oder Anfrage,48,SG15,STS,1131,00048,E_0205,,EBD Nr. E_0205,X,,,Status zum Angebot oder Anfrage,48,SG15,STS,1131,00048,E_0205,,EBD Nr. E_0205,X,
Status zum Angebot oder Anfrage,49,SG15,STS,1131,,E_0208,,EBD Nr. E_0208,X,,,Status zum Angebot oder Anfrage,49,SG15,STS,1131,,E_0208,,EBD Nr. E_0208,X,
Prüfidentifikator,50,SG15,RFF,,00049,,,,Muss,,,Prüfidentifikator,50,SG15,RFF,,00049,,,,Muss,
Prüfidentifikator,51,SG15,RFF,1153,00049,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,51,SG15,RFF,1153,00049,Z13,,Prüfidentifikator,X,
Prüfidentifikator,52,SG15,RFF,1154,00049,21032,,WiM / Angebotsablehnung (LF an MSB),X,,,Prüfidentifikator,52,SG15,RFF,1154,00049,21032,,WiM / Angebotsablehnung (LF an MSB),X,
Referenziertes Angebot / Anfrage,53,SG15,RFF,,00050,,,,Muss,,,Referenziertes Angebot / Anfrage,53,SG15,RFF,,00050,,,,Muss,
Referenziertes Angebot / Anfrage,54,SG15,RFF,1153,00050,AAG,,Angebotsnummer,X,,,Referenziertes Angebot / Anfrage,54,SG15,RFF,1153,00050,AAG,,Angebotsnummer,X,
Referenziertes Angebot / Anfrage,55,SG15,RFF,1154,00050,,,Dokumenten-/Vorgangsnummer der Bezugsnachricht,X [501],"[501] Hinweis: Aus QUOTES BGM DE1004
[502] Hinweis: Aus REQOTE BGM DE1004",,Referenziertes Angebot / Anfrage,55,SG15,RFF,1154,00050,,,Dokumenten-/Vorgangsnummer der Bezugsnachricht,X [501],"[501] Hinweis: Aus QUOTES BGM DE1004
[502] Hinweis: Aus REQOTE BGM DE1004"
Nachrichten-Endesegment,56,,UNT,,00126,,,,Muss,,,Nachrichten-Endesegment,56,,UNT,,00126,,,,Muss,
Nachrichten-Endesegment,57,,UNT,0074,00126,,,Anzahl der Segmente in einer,X,,,Nachrichten-Endesegment,57,,UNT,0074,00126,,,Anzahl der Segmente in einer,X,
Nachrichten-Endesegment,58,,UNT,0062,00126,,,Nachrichten-Referenznummer,X,,,Nachrichten-Endesegment,58,,UNT,0062,00126,,,Nachrichten-Referenznummer,X,
