Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
Nachrichtendatum,10,,DTM,,,,,,Muss,,,Nachrichtendatum,10,,DTM,,00005,,,,Muss,
Nachrichtendatum,11,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,,,Nachrichtendatum,11,,DTM,2005,00005,137,,Dokumenten-/ Nachrichtendatum/-zeit,X,
Nachrichtendatum,12,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt
[931] Format: ZZZ = +00",,Nachrichtendatum,12,,DTM,2380,00005,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt
[931] Format: ZZZ = +00"
Nachrichtendatum,13,,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,,Nachrichtendatum,13,,DTM,2379,00005,303,,CCYYMMDDHHMMZZZ,X,
"Gültigkeit, Beginndatum",14,,DTM,,,,,,Muss,,,"Gültigkeit, Beginndatum",14,,DTM,,00006,,,,Muss,
"Gültigkeit, Beginndatum",15,,DTM,2005,,157,,"Gültigkeit, Beginndatum",X,,,"Gültigkeit, Beginndatum",15,,DTM,2005,00006,157,,"Gültigkeit, Beginndatum",X,
"Gültigkeit, Beginndatum",16,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X,,,"Gültigkeit, Beginndatum",16,,DTM,2380,00006,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X,
"Gültigkeit, Beginndatum",17,,DTM,2379,,610,,CCYYMM,X,,,"Gültigkeit, Beginndatum",17,,DTM,2379,00006,610,,CCYYMM,X,
MP-ID Absender,18,SG2,,,,,,,Muss,,,MP-ID Absender,18,SG2,,,,,,,Muss,
MP-ID Absender,19,SG2,NAD,,,,,,Muss,,,MP-ID Absender,19,SG2,NAD,,00008,,,,Muss,
MP-ID Absender,20,SG2,NAD,3035,,Nachrichtenaussteller bzw. -absender,,,MS ,,,MP-ID Absender,20,SG2,NAD,3035,00008,Nachrichtenaussteller bzw. -absender,,,MS ,
MP-ID Absender,21,SG2,NAD,3039,,,,MP-ID,X,,,MP-ID Absender,21,SG2,NAD,3039,00008,,,MP-ID,X,
MP-ID Absender,22,SG2,NAD,3055,,9,,GS1,X,,,MP-ID Absender,22,SG2,NAD,3055,00008,9,,GS1,X,
MP-ID Absender,23,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Absender,23,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Ansprechpartner,24,SG3,,,,,,,Kann,,,Ansprechpartner,24,SG3,,,,,,,Kann,
Ansprechpartner,25,SG3,CTA,,,,,,Muss,,,Ansprechpartner,25,SG3,CTA,,00009,,,,Muss,
Ansprechpartner,26,SG3,CTA,3139,,,,,IC,,,Ansprechpartner,26,SG3,CTA,3139,00009,,,,IC,
Ansprechpartner,27,SG3,CTA,3412,,,,Name vom Ansprechpartner,X,,,Ansprechpartner,27,SG3,CTA,3412,00009,,,Name vom Ansprechpartner,X,
Kommunikationsverbindung,28,SG3,COM,,,,,,Muss,,,Kommunikationsverbindung,28,SG3,COM,,00010,,,,Muss,
Kommunikationsverbindung,29,SG3,COM,3148,,,,Nummer / Adresse,X,,,Kommunikationsverbindung,29,SG3,COM,3148,00010,,,Nummer / Adresse,X (([939] [321]) ∨ ([940] [322])) ∧ [514],"[321] Wenn im DE3155 in demselben COM der Code EM vorhanden ist
[322] Wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist
[514] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen"
Kommunikationsverbindung,30,SG3,COM,3155,,EM,,Elektronische Post,X [1P0..1],,,Kommunikationsverbindung,30,SG3,COM,3155,00010,EM,,Elektronische Post,X [1P0..1],
Kommunikationsverbindung,31,SG3,COM,3155,,FX,,Telefax,X [1P0..1],,,Kommunikationsverbindung,31,SG3,COM,3155,,FX,,Telefax,X [1P0..1],
Kommunikationsverbindung,32,SG3,COM,3155,,TE,,Telefon,X [1P0..1],,,Kommunikationsverbindung,32,SG3,COM,3155,,TE,,Telefon,X [1P0..1],
Kommunikationsverbindung,33,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,,Kommunikationsverbindung,33,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
Kommunikationsverbindung,34,SG3,COM,3155,,AL,,Handy,X [1P0..1],,,Kommunikationsverbindung,34,SG3,COM,3155,,AL,,Handy,X [1P0..1],
MP-ID Empfänger,35,SG2,,,,,,,Muss,,,MP-ID Empfänger,35,SG2,,,,,,,Muss,
MP-ID Empfänger,36,SG2,NAD,,,,,,Muss,,,MP-ID Empfänger,36,SG2,NAD,,00011,,,,Muss,
MP-ID Empfänger,37,SG2,NAD,3035,,,,,MR,,,MP-ID Empfänger,37,SG2,NAD,3035,00011,,,,MR,
MP-ID Empfänger,38,SG2,NAD,3039,,,,MP-ID,X [280],[280] Nur MP-ID aus Sparte Strom,,MP-ID Empfänger,38,SG2,NAD,3039,00011,,,MP-ID,X [280],[280] Nur MP-ID aus Sparte Strom
MP-ID Empfänger,39,SG2,NAD,3055,,9,,GS1,X,,,MP-ID Empfänger,39,SG2,NAD,3055,00011,9,,GS1,X,
MP-ID Empfänger,40,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Empfänger,40,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Identifikation einer Liste,41,SG4,,,,,,,Muss,,,Identifikation einer Liste,41,SG4,,,,,,,Muss,
Identifikation einer Liste,42,SG4,IDE,,,,,,Muss,,,Identifikation einer Liste,42,SG4,IDE,,00012,,,,Muss,
Identifikation einer Liste,43,SG4,IDE,7495,,,,,Z01,,,Identifikation einer Liste,43,SG4,IDE,7495,00012,,,,Z01,
Identifikation einer Liste,44,SG4,IDE,7402,,,,Listennummer,X,,,Identifikation einer Liste,44,SG4,IDE,7402,00012,,,Listennummer,X,
Prüfidentifikator,45,SG6,,,,,,,Muss,,,Prüfidentifikator,45,SG6,,,,,,,Muss,
Prüfidentifikator,46,SG6,RFF,,,,,,Muss,,,Prüfidentifikator,46,SG6,RFF,,00015,,,,Muss,
Prüfidentifikator,47,SG6,RFF,1153,,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,47,SG6,RFF,1153,00015,Z13,,Prüfidentifikator,X,
Prüfidentifikator,48,SG6,RFF,1154,,55073,,MaBiS / Übermittlung der Profildefinitionen,X,,,Prüfidentifikator,48,SG6,RFF,1154,00015,55073,,MaBiS / Übermittlung der Profildefinitionen,X,
Vorgang,49,SG4,,,,,,,Muss,,,Vorgang,49,SG4,,,,,,,Muss,
Vorgang,50,SG4,IDE,,,,,,Muss [504],[504] Hinweis: Je Profil (ggf. inkl. Profilschar) ein Vorgang erforderlich,,Vorgang,50,SG4,IDE,,00020,,,,Muss [504],[504] Hinweis: Je Profil (ggf. inkl. Profilschar) ein Vorgang erforderlich
Vorgang,51,SG4,IDE,7495,,,,,24,,,Vorgang,51,SG4,IDE,7495,00020,,,,24,
Vorgang,52,SG4,IDE,7402,,,,Vorgangsnummer,X,,,Vorgang,52,SG4,IDE,7402,00020,,,Vorgangsnummer,X,
Profilbeschreibung,53,SG4,FTX,,,,,,Muss [52] Soll [53],"[52] Wenn SG10 CCI+Z07++Z55/ Z56 (Profiltyp: sonstige verbrauchende Marktlokation / sonstige erzeugende Marktlokation) vorhanden
[53] Wenn weitere Präzisierungen als über CCI+Z07 (Profiltyp) möglich sind",,Profilbeschreibung,53,SG4,FTX,,00044,,,,Muss [52] Soll [53],"[52] Wenn SG10 CCI+Z07++Z55/ Z56 (Profiltyp: sonstige verbrauchende Marktlokation / sonstige erzeugende Marktlokation) vorhanden
[53] Wenn weitere Präzisierungen als über CCI+Z07 (Profiltyp) möglich sind"
Profilbeschreibung,54,SG4,FTX,4451,,,,,Z01,,,Profilbeschreibung,54,SG4,FTX,4451,00044,,,,Z01,
Profilbeschreibung,55,SG4,FTX,4440,,,,Text für weitere Beschreibung,X,,,Profilbeschreibung,55,SG4,FTX,4440,00044,,,Text für weitere Beschreibung,X,
Profildaten,56,SG8,,,,,,,Muss [267] ∧ [302],"[267] Wenn SG8 SEQ+Z38 (Referenzprofildaten) nicht vorhanden
[302] Wenn SG8 SEQ+Z08 (Profilschardaten) nicht vorhanden",,Profildaten,56,SG8,,,,,,,Muss [267] ∧ [302],"[267] Wenn SG8 SEQ+Z38 (Referenzprofildaten) nicht vorhanden
[302] Wenn SG8 SEQ+Z08 (Profilschardaten) nicht vorhanden"
Profildaten,57,SG8,SEQ,,,,,,Muss,,,Profildaten,57,SG8,SEQ,,00376,,,,Muss,
Profildaten,58,SG8,SEQ,1229,,,,,Z21,,,Profildaten,58,SG8,SEQ,1229,00376,,,,Z21,
Profiltyp,59,SG10,,,,,,,Muss,,,Profiltyp,59,SG10,,,,,,,Muss,
Profiltyp,60,SG10,CCI,,,,,,Muss,,,Profiltyp,60,SG10,CCI,,00379,,,,Muss,
Profiltyp,61,SG10,CCI,7059,,,,,Z07,,,Profiltyp,61,SG10,CCI,7059,00379,,,,Z07,
Profiltyp,62,SG10,CCI,7037,,Z38,,Gewerbe allgemein,X,,,Profiltyp,62,SG10,CCI,7037,00379,Z38,,Gewerbe allgemein,X,
Profiltyp,63,SG10,CCI,7037,,Z39,,Gewerbe werktags 8 - 18 Uhr,X,,,Profiltyp,63,SG10,CCI,7037,,Z39,,Gewerbe werktags 8 - 18 Uhr,X,
Profiltyp,64,SG10,CCI,7037,,Z40,,Gewerbe mit starkem bis überwiegendem Verbrauch in den Abendstunden,X,,,Profiltyp,64,SG10,CCI,7037,,Z40,,Gewerbe mit starkem bis überwiegendem Verbrauch in den Abendstunden,X,
Profiltyp,65,SG10,CCI,7037,,Z41,,Gewerbe durchlaufend,X,,,Profiltyp,65,SG10,CCI,7037,,Z41,,Gewerbe durchlaufend,X,
Profiltyp,66,SG10,CCI,7037,,Z42,,Gewerbe Laden/Friseur,X,,,Profiltyp,66,SG10,CCI,7037,,Z42,,Gewerbe Laden/Friseur,X,
Profiltyp,67,SG10,CCI,7037,,Z43,,Gewerbe Bäckerei mit Backstube,X,,,Profiltyp,67,SG10,CCI,7037,,Z43,,Gewerbe Bäckerei mit Backstube,X,
Profiltyp,68,SG10,CCI,7037,,Z44,,Gewerbe Wochenendbetrieb,X,,,Profiltyp,68,SG10,CCI,7037,,Z44,,Gewerbe Wochenendbetrieb,X,
Profiltyp,69,SG10,CCI,7037,,Z45,,Landwirtschaftsbetriebe allgemein,X,,,Profiltyp,69,SG10,CCI,7037,,Z45,,Landwirtschaftsbetriebe allgemein,X,
Profiltyp,70,SG10,CCI,7037,,Z46,,Landwirtschaftsbetriebe mit Milchwirtschaft/ Nebenerwerbs-Tierzucht,X,,,Profiltyp,70,SG10,CCI,7037,,Z46,,Landwirtschaftsbetriebe mit Milchwirtschaft/ Nebenerwerbs-Tierzucht,X,
Profiltyp,71,SG10,CCI,7037,,Z47,,Landwirtschaft ohne Milchvieh,X,,,Profiltyp,71,SG10,CCI,7037,,Z47,,Landwirtschaft ohne Milchvieh,X,
Profiltyp,72,SG10,CCI,7037,,Z48,,Haushalt,X,,,Profiltyp,72,SG10,CCI,7037,,Z48,,Haushalt,X,
Profiltyp,73,SG10,CCI,7037,,Z49,,Bandlast,X,,,Profiltyp,73,SG10,CCI,7037,,Z49,,Bandlast,X,
Profiltyp,74,SG10,CCI,7037,,Z50,,unterbrechbare Verbrauchseinrichtung,X,,,Profiltyp,74,SG10,CCI,7037,,Z50,,unterbrechbare Verbrauchseinrichtung,X,
Profiltyp,75,SG10,CCI,7037,,Z51,,Heizwärmespeicher,X,,,Profiltyp,75,SG10,CCI,7037,,Z51,,Heizwärmespeicher,X,
Profiltyp,76,SG10,CCI,7037,,Z52,,Straßenbeleuchtung,X,,,Profiltyp,76,SG10,CCI,7037,,Z52,,Straßenbeleuchtung,X,
Profiltyp,77,SG10,CCI,7037,,Z53,,Photovoltaik-Marktlokation,X,,,Profiltyp,77,SG10,CCI,7037,,Z53,,Photovoltaik-Marktlokation,X,
Profiltyp,78,SG10,CCI,7037,,Z54,,Blockheizkraftwerk,X,,,Profiltyp,78,SG10,CCI,7037,,Z54,,Blockheizkraftwerk,X,
Profiltyp,79,SG10,CCI,7037,,Z55,,sonstige verbrauchende Marktlokation,X,,,Profiltyp,79,SG10,CCI,7037,,Z55,,sonstige verbrauchende Marktlokation,X,
Profiltyp,80,SG10,CCI,7037,,Z56,,sonstige erzeugende Marktlokation,X,,,Profiltyp,80,SG10,CCI,7037,,Z56,,sonstige erzeugende Marktlokation,X,
Profiltyp,81,SG10,CCI,7037,,ZC6,,E-Mobilität Ladepunkt im öffentlichen Bereich,X,,,Profiltyp,81,SG10,CCI,7037,,ZC6,,E-Mobilität Ladepunkt im öffentlichen Bereich,X,
Profiltyp,82,SG10,CCI,7037,,ZC7,,E-Mobilität Ladepunkt eines Haushalts,X,,,Profiltyp,82,SG10,CCI,7037,,ZC7,,E-Mobilität Ladepunkt eines Haushalts,X,
Profiltyp,83,SG10,CCI,7037,,ZC8,,E-Mobilität Ladepunkt eines Gewerbes,X,,,Profiltyp,83,SG10,CCI,7037,,ZC8,,E-Mobilität Ladepunkt eines Gewerbes,X,
Normiertes Profil,84,SG10,,,,,,,Muss,,,Normiertes Profil,84,SG10,,,,,,,Muss,
Normiertes Profil,85,SG10,CCI,,,,,,Muss,,,Normiertes Profil,85,SG10,CCI,,00380,,,,Muss,
Normiertes Profil,86,SG10,CCI,7059,,,,,Z02 Z04,,,Normiertes Profil,86,SG10,CCI,7059,00380,,,,Z02 Z04,
Normiertes Profil,87,SG10,CCI,7037,,E01,,synthetisches Verfahren,X,,,Normiertes Profil,87,SG10,CCI,7037,00380,E01,,synthetisches Verfahren,X,
Normiertes Profil,88,SG10,CCI,7037,,Z10,,analytisches Verfahren,X,,,Normiertes Profil,88,SG10,CCI,7037,,Z10,,analytisches Verfahren,X,
Normiertes Profil,89,SG10,CAV,,,,,,Muss,,,Normiertes Profil,89,SG10,CAV,,00381,,,,Muss,
Normiertes Profil,90,SG10,CAV,7111,,,,Code des Normierten Profils,X,,,Normiertes Profil,90,SG10,CAV,7111,00381,,,Code des Normierten Profils,X,
Normierungsfaktor,91,SG10,,,,,,,Muss,,,Normierungsfaktor,91,SG10,,,,,,,Muss,
Normierungsfaktor,92,SG10,CCI,,,,,,Muss,,,Normierungsfaktor,92,SG10,CCI,,00382,,,,Muss,
Normierungsfaktor,93,SG10,CCI,7059,,,,,Z06,,,Normierungsfaktor,93,SG10,CCI,7059,00382,,,,Z06,
Normierungsfaktor,94,SG10,CCI,7037,,Z35,,1.000.000 kWh/a,X,,,Normierungsfaktor,94,SG10,CCI,7037,00382,Z35,,1.000.000 kWh/a,X,
Normierungsfaktor,95,SG10,CCI,7037,,Z37,,1.000.000 kW,X,,,Normierungsfaktor,95,SG10,CCI,7037,,Z37,,1.000.000 kW,X,
Bilanzierungsgebiet,96,SG10,,,,,,,Muss [511],[511] Hinweis: Es sind alle Bilanzierungsgebiete anzugeben in denen das Profil verwendet wird,,Bilanzierungsgebiet,96,SG10,,,,,,,Muss [511],[511] Hinweis: Es sind alle Bilanzierungsgebiete anzugeben in denen das Profil verwendet wird
Bilanzierungsgebiet,97,SG10,CCI,,,,,,Muss,,,Bilanzierungsgebiet,97,SG10,CCI,,00383,,,,Muss,
Bilanzierungsgebiet,98,SG10,CCI,7059,,,,,Z20,,,Bilanzierungsgebiet,98,SG10,CCI,7059,00383,,,,Z20,
Bilanzierungsgebiet,99,SG10,CCI,7037,,,,Bilanzierungsgebiet,X,,,Bilanzierungsgebiet,99,SG10,CCI,7037,00383,,,Bilanzierungsgebiet,X,
Profilschardaten,100,SG8,,,,,,,Muss [267] ∧ [303],"[267] Wenn SG8 SEQ+Z38 (Referenzprofildaten) nicht vorhanden
[303] Wenn SG8 SEQ+Z21 (Profildaten) nicht vorhanden",,Profilschardaten,100,SG8,,,,,,,Muss [267] ∧ [303],"[267] Wenn SG8 SEQ+Z38 (Referenzprofildaten) nicht vorhanden
[303] Wenn SG8 SEQ+Z21 (Profildaten) nicht vorhanden"
Profilschardaten,101,SG8,SEQ,,,,,,Muss,,,Profilschardaten,101,SG8,SEQ,,00387,,,,Muss,
Profilschardaten,102,SG8,SEQ,1229,,,,,Z08,,,Profilschardaten,102,SG8,SEQ,1229,00387,,,,Z08,
Berechnung Tagesmitteltemperatur,103,SG8,PIA,,,,,,Muss,,,Berechnung Tagesmitteltemperatur,103,SG8,PIA,,00390,,,,Muss,
Berechnung Tagesmitteltemperatur,104,SG8,PIA,4347,,Tagesmitteltemperatur,,,Z01,,,Berechnung Tagesmitteltemperatur,104,SG8,PIA,4347,00390,Tagesmitteltemperatur,,,Z01,
Berechnung Tagesmitteltemperatur,105,SG8,PIA,7143,,Z03,,24h-Mittelwert,X,,,Berechnung Tagesmitteltemperatur,105,SG8,PIA,7143,00390,Z03,,24h-Mittelwert,X,
Berechnung Tagesmitteltemperatur,106,SG8,PIA,7143,,Z04,,"vom Anbieter zur Verfügung gestellte, äquivalente Tagesmitteltemperatur",X,,,Berechnung Tagesmitteltemperatur,106,SG8,PIA,7143,,Z04,,"vom Anbieter zur Verfügung gestellte, äquivalente Tagesmitteltemperatur",X,
Berechnung Tagesmitteltemperatur,107,SG8,PIA,7143,,Z05,,Äquivalente Tagesmitteltemperatur,X,,,Berechnung Tagesmitteltemperatur,107,SG8,PIA,7143,,Z05,,Äquivalente Tagesmitteltemperatur,X,
Anteil A,108,SG9,,,,,,,Muss [142],[142] Wenn SG8 PIA+Z01+:Z04/ Z05 (Berechnung Tagesmitteltemperatur: vom Anbieter zur Verfügung gestellte - / Äquivalente Tagesmitteltemperatur) vorhanden ,,Anteil A,108,SG9,,,,,,,Muss [142],[142] Wenn SG8 PIA+Z01+:Z04/ Z05 (Berechnung Tagesmitteltemperatur: vom Anbieter zur Verfügung gestellte - / Äquivalente Tagesmitteltemperatur) vorhanden 
Anteil A,109,SG9,QTY,,,,,,Muss,,,Anteil A,109,SG9,QTY,,00391,,,,Muss,
Anteil A,110,SG9,QTY,6063,,Z11,,Anteil A,X,,,Anteil A,110,SG9,QTY,6063,00391,Z11,,Anteil A,X,
Anteil A,111,SG9,QTY,6060,,,,Anteil A in %,X [902] ∧ [930],"[902] Format: Möglicher Wert: ≥ 0
[930] Format: max. 2 Nachkommastellen",,Anteil A,111,SG9,QTY,6060,00391,,,Anteil A in %,X [902] ∧ [930],"[902] Format: Möglicher Wert: ≥ 0
[930] Format: max. 2 Nachkommastellen"
Anteil B,112,SG9,,,,,,,Muss [142],[142] Wenn SG8 PIA+Z01+:Z04/ Z05 (Berechnung Tagesmitteltemperatur: vom Anbieter zur Verfügung gestellte - / Äquivalente Tagesmitteltemperatur) vorhanden ,,Anteil B,112,SG9,,,,,,,Muss [142],[142] Wenn SG8 PIA+Z01+:Z04/ Z05 (Berechnung Tagesmitteltemperatur: vom Anbieter zur Verfügung gestellte - / Äquivalente Tagesmitteltemperatur) vorhanden 
Anteil B,113,SG9,QTY,,,,,,Muss,,,Anteil B,113,SG9,QTY,,00392,,,,Muss,
Anteil B,114,SG9,QTY,6063,,Z12,,Anteil B,X,,,Anteil B,114,SG9,QTY,6063,00392,Z12,,Anteil B,X,
Anteil B,115,SG9,QTY,6060,,,,Anteil B in %,X [902] ∧ [930],"[902] Format: Möglicher Wert: ≥ 0
[930] Format: max. 2 Nachkommastellen",,Anteil B,115,SG9,QTY,6060,00392,,,Anteil B in %,X [902] ∧ [930],"[902] Format: Möglicher Wert: ≥ 0
[930] Format: max. 2 Nachkommastellen"
Anteil C,116,SG9,,,,,,,Muss [142],[142] Wenn SG8 PIA+Z01+:Z04/ Z05 (Berechnung Tagesmitteltemperatur: vom Anbieter zur Verfügung gestellte - / Äquivalente Tagesmitteltemperatur) vorhanden ,,Anteil C,116,SG9,,,,,,,Muss [142],[142] Wenn SG8 PIA+Z01+:Z04/ Z05 (Berechnung Tagesmitteltemperatur: vom Anbieter zur Verfügung gestellte - / Äquivalente Tagesmitteltemperatur) vorhanden 
Anteil C,117,SG9,QTY,,,,,,Muss,,,Anteil C,117,SG9,QTY,,00393,,,,Muss,
Anteil C,118,SG9,QTY,6063,,Z13,,Anteil C,X,,,Anteil C,118,SG9,QTY,6063,00393,Z13,,Anteil C,X,
Anteil C,119,SG9,QTY,6060,,,,Anteil C in %,X [902] ∧ [930],"[902] Format: Möglicher Wert: ≥ 0
[930] Format: max. 2 Nachkommastellen",,Anteil C,119,SG9,QTY,6060,00393,,,Anteil C in %,X [902] ∧ [930],"[902] Format: Möglicher Wert: ≥ 0
[930] Format: max. 2 Nachkommastellen"
Anteil D,120,SG9,,,,,,,Muss [142],[142] Wenn SG8 PIA+Z01+:Z04/ Z05 (Berechnung Tagesmitteltemperatur: vom Anbieter zur Verfügung gestellte - / Äquivalente Tagesmitteltemperatur) vorhanden ,,Anteil D,120,SG9,,,,,,,Muss [142],[142] Wenn SG8 PIA+Z01+:Z04/ Z05 (Berechnung Tagesmitteltemperatur: vom Anbieter zur Verfügung gestellte - / Äquivalente Tagesmitteltemperatur) vorhanden 
Anteil D,121,SG9,QTY,,,,,,Muss,,,Anteil D,121,SG9,QTY,,00394,,,,Muss,
Anteil D,122,SG9,QTY,6063,,Z14,,Anteil D,X,,,Anteil D,122,SG9,QTY,6063,00394,Z14,,Anteil D,X,
Anteil D,123,SG9,QTY,6060,,,,Anteil D in %,X [902] ∧ [930],"[902] Format: Möglicher Wert: ≥ 0
[930] Format: max. 2 Nachkommastellen",,Anteil D,123,SG9,QTY,6060,00394,,,Anteil D in %,X [902] ∧ [930],"[902] Format: Möglicher Wert: ≥ 0
[930] Format: max. 2 Nachkommastellen"
Begrenzungstemperatur,124,SG9,,,,,,,Muss,,,Begrenzungstemperatur,124,SG9,,,,,,,Muss,
Begrenzungstemperatur,125,SG9,QTY,,,,,,Muss,,,Begrenzungstemperatur,125,SG9,QTY,,00395,,,,Muss,
Begrenzungstemperatur,126,SG9,QTY,6063,,Z15,,Bezugstemperatur,X,,,Begrenzungstemperatur,126,SG9,QTY,6063,00395,Z15,,Bezugstemperatur,X,
Begrenzungstemperatur,127,SG9,QTY,6060,,,,Temperatur in °C,X,,,Begrenzungstemperatur,127,SG9,QTY,6060,00395,,,Temperatur in °C,X,
Profiltyp,128,SG10,,,,,,,Muss,,,Profiltyp,128,SG10,,,,,,,Muss,
Profiltyp,129,SG10,CCI,,,,,,Muss,,,Profiltyp,129,SG10,CCI,,00396,,,,Muss,
Profiltyp,130,SG10,CCI,7059,,,,,Z07,,,Profiltyp,130,SG10,CCI,7059,00396,,,,Z07,
Profiltyp,131,SG10,CCI,7037,,Z38,,Gewerbe allgemein,X,,,Profiltyp,131,SG10,CCI,7037,00396,Z38,,Gewerbe allgemein,X,
Profiltyp,132,SG10,CCI,7037,,Z39,,Gewerbe werktags 8 - 18 Uhr,X,,,Profiltyp,132,SG10,CCI,7037,,Z39,,Gewerbe werktags 8 - 18 Uhr,X,
Profiltyp,133,SG10,CCI,7037,,Z40,,Gewerbe mit starkem bis überwiegendem Verbrauch in den Abendstunden,X,,,Profiltyp,133,SG10,CCI,7037,,Z40,,Gewerbe mit starkem bis überwiegendem Verbrauch in den Abendstunden,X,
Profiltyp,134,SG10,CCI,7037,,Z41,,Gewerbe durchlaufend,X,,,Profiltyp,134,SG10,CCI,7037,,Z41,,Gewerbe durchlaufend,X,
Profiltyp,135,SG10,CCI,7037,,Z42,,Gewerbe Laden/Friseur,X,,,Profiltyp,135,SG10,CCI,7037,,Z42,,Gewerbe Laden/Friseur,X,
Profiltyp,136,SG10,CCI,7037,,Z43,,Gewerbe Bäckerei mit Backstube,X,,,Profiltyp,136,SG10,CCI,7037,,Z43,,Gewerbe Bäckerei mit Backstube,X,
Profiltyp,137,SG10,CCI,7037,,Z44,,Gewerbe Wochenendbetrieb,X,,,Profiltyp,137,SG10,CCI,7037,,Z44,,Gewerbe Wochenendbetrieb,X,
Profiltyp,138,SG10,CCI,7037,,Z45,,Landwirtschaftsbetriebe allgemein,X,,,Profiltyp,138,SG10,CCI,7037,,Z45,,Landwirtschaftsbetriebe allgemein,X,
Profiltyp,139,SG10,CCI,7037,,Z46,,Landwirtschaftsbetriebe mit Milchwirtschaft/ Nebenerwerbs-Tierzucht,X,,,Profiltyp,139,SG10,CCI,7037,,Z46,,Landwirtschaftsbetriebe mit Milchwirtschaft/ Nebenerwerbs-Tierzucht,X,
