Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
Nachrichtendatum,10,,DTM,,,,,,Muss,,,Nachrichtendatum,10,,DTM,,00005,,,,Muss,
Nachrichtendatum,11,,DTM,2005,,137,,Dokumenten-/ Nachrichtendatum/- zeit,X,,,Nachrichtendatum,11,,DTM,2005,00005,137,,Dokumenten-/ Nachrichtendatum/- zeit,X,
Nachrichtendatum,12,,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt
[931] Format: ZZZ = +00",,Nachrichtendatum,12,,DTM,2380,00005,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [931] [494],"[494] Das hier genannte Datum muss der Zeitpunkt sein, zu dem das Dokument erstellt wurde, oder ein Zeitpunkt, der davor liegt
[931] Format: ZZZ = +00"
Nachrichtendatum,13,,DTM,2379,,303,,CCYYMMDDHHMMZ ZZ,X,,,Nachrichtendatum,13,,DTM,2379,00005,303,,CCYYMMDDHHMMZ ZZ,X,
MP-ID Absender,14,SG2,NAD,,,,,,Muss,,,MP-ID Absender,14,SG2,NAD,,00008,,,,Muss,
MP-ID Absender,15,SG2,NAD,3035,,MS,,Dokumenten-/ Nachrichtenausstell er bzw. -absender,X,,,MP-ID Absender,15,SG2,NAD,3035,00008,MS,,Dokumenten-/ Nachrichtenausstell er bzw. -absender,X,
MP-ID Absender,16,SG2,NAD,3039,,,,MP-ID,X,,,MP-ID Absender,16,SG2,NAD,3039,00008,,,MP-ID,X,
MP-ID Absender,17,SG2,NAD,3055,,9,,GS1,X,,,MP-ID Absender,17,SG2,NAD,3055,00008,9,,GS1,X,
MP-ID Absender,18,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Absender,18,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Ansprechpartner,19,SG3,CTA,,,,,,Muss,,,Ansprechpartner,19,SG3,CTA,,00009,,,,Muss,
Ansprechpartner,20,SG3,CTA,3139,,IC,,Informationskontakt,X,,,Ansprechpartner,20,SG3,CTA,3139,00009,IC,,Informationskontakt,X,
Ansprechpartner,21,SG3,CTA,3412,,,,Name vom Ansprechpartner,X,,,Ansprechpartner,21,SG3,CTA,3412,00009,,,Name vom Ansprechpartner,X,
Kommunikationsverbindu ng,22,SG3,COM,,,,,,Muss,,,Kommunikationsverbindu ng,22,SG3,COM,,00010,,,,Muss,
Kommunikationsverbindu ng,23,SG3,COM,3148,,,,Nummer / Adresse,X,,,Kommunikationsverbindu ng,23,SG3,COM,3148,00010,,,Nummer / Adresse,X (([939] [321]) ∨ ([940] [322])) ∧ [514],"[321] Wenn im DE3155 in demselben COM der Code EM vorhanden ist
[322] Wenn im DE3155 in demselben COM der Code TE / FX / AJ / AL vorhanden ist
[514] Hinweis: Es darf nur eine Information im DE3148 übermittelt werden
[939] Format: Die Zeichenkette muss die Zeichen @ und . enthalten
[940] Format: Die Zeichenkette muss mit dem Zeichen + beginnen und danach dürfen nur noch Ziffern folgen"
Kommunikationsverbindu ng,24,SG3,COM,3155,,EM,,Elektronische Post,X [1P0..1],,,Kommunikationsverbindu ng,24,SG3,COM,3155,00010,EM,,Elektronische Post,X [1P0..1],
Kommunikationsverbindu ng,25,SG3,COM,3155,,FX,,Telefax,X [1P0..1],,,Kommunikationsverbindu ng,25,SG3,COM,3155,,FX,,Telefax,X [1P0..1],
Kommunikationsverbindu ng,26,SG3,COM,3155,,TE,,Telefon,X [1P0..1],,,Kommunikationsverbindu ng,26,SG3,COM,3155,,TE,,Telefon,X [1P0..1],
Kommunikationsverbindu ng,27,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,,Kommunikationsverbindu ng,27,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
Kommunikationsverbindu ng,28,SG3,COM,3155,,AL,,Handy,X [1P0..1],,,Kommunikationsverbindu ng,28,SG3,COM,3155,,AL,,Handy,X [1P0..1],
MP-ID Empfänger,29,SG2,NAD,,,,,,Muss,,,MP-ID Empfänger,29,SG2,NAD,,00011,,,,Muss,
MP-ID Empfänger,30,SG2,NAD,3035,,MR,,Nachrichtenempfän ger,X,,,MP-ID Empfänger,30,SG2,NAD,3035,00011,MR,,Nachrichtenempfän ger,X,
MP-ID Empfänger,31,SG2,NAD,3039,,,,MP-ID,X,,,MP-ID Empfänger,31,SG2,NAD,3039,00011,,,MP-ID,X,
MP-ID Empfänger,32,SG2,NAD,3055,,9,,GS1,X,,,MP-ID Empfänger,32,SG2,NAD,3055,00011,9,,GS1,X,
MP-ID Empfänger,33,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Empfänger,33,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Vorgang,34,SG4,IDE,,,,,,Muss,,,Vorgang,34,SG4,IDE,,00020,,,,Muss,
Vorgang,35,SG4,IDE,7495,,24,,Transaktion,X,,,Vorgang,35,SG4,IDE,7495,00020,24,,Transaktion,X,
Vorgang,36,SG4,IDE,7402,,,,Vorgangsnummer,X,,,Vorgang,36,SG4,IDE,7402,00020,,,Vorgangsnummer,X,
Beginn zum,37,SG4,DTM,,,,,,Muss,,,Beginn zum,37,SG4,DTM,,00024,,,,Muss,
Beginn zum,38,SG4,DTM,2005,,92,,Datum Vertragsbeginn,X,,,Beginn zum,38,SG4,DTM,2005,00024,92,,Datum Vertragsbeginn,X,
Beginn zum,39,SG4,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,,Beginn zum,39,SG4,DTM,2380,00024,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],
Beginn zum,40,SG4,DTM,2379,,303,,CCYYMMDDHHMMZ ZZ,X,,,Beginn zum,40,SG4,DTM,2379,00024,303,,CCYYMMDDHHMMZ ZZ,X,
"Änderung zum, Gültigkeit, Beginndatum",41,SG4,DTM,,,,,,Muss,,,"Änderung zum, Gültigkeit, Beginndatum",41,SG4,DTM,,00027,,,,Muss,
"Änderung zum, Gültigkeit, Beginndatum",42,SG4,DTM,2005,,157,,"Gültigkeit, Beginndatum",X,,,"Änderung zum, Gültigkeit, Beginndatum",42,SG4,DTM,2005,00027,157,,"Gültigkeit, Beginndatum",X,
"Änderung zum, Gültigkeit, Beginndatum",43,SG4,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,,"Änderung zum, Gültigkeit, Beginndatum",43,SG4,DTM,2380,00027,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],
"Änderung zum, Gültigkeit, Beginndatum",44,SG4,DTM,2379,,303,,CCYYMMDDHHMMZ ZZ,X,,,"Änderung zum, Gültigkeit, Beginndatum",44,SG4,DTM,2379,00027,303,,CCYYMMDDHHMMZ ZZ,X,
Transaktionsgrund,45,SG4,STS,,,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben,,Transaktionsgrund,45,SG4,STS,,00037,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben
Transaktionsgrund,46,SG4,STS,9015,,7,,Transaktionsgrund,X,,,Transaktionsgrund,46,SG4,STS,9015,00037,7,,Transaktionsgrund,X,
Transaktionsgrund,47,SG4,STS,9013,,ZE8,,Änderung vom MSB mit Abhängigkeiten,X,,,Transaktionsgrund,47,SG4,STS,9013,00037,ZE8,,Änderung vom MSB mit Abhängigkeiten,X,
Netzlokation,48,SG5,LOC,,,,,,Muss,,,Netzlokation,48,SG5,LOC,,00050,,,,Muss,
Netzlokation,49,SG5,LOC,3227,,Z18,,Netzlokation,X,,,Netzlokation,49,SG5,LOC,3227,00050,Z18,,Netzlokation,X,
Netzlokation,50,SG5,LOC,3225,,,,ID der Netzlokation,X [960],[960] Format: Netzlokations-ID,,Netzlokation,50,SG5,LOC,3225,00050,,,ID der Netzlokation,X [960],[960] Format: Netzlokations-ID
Marktlokation,51,SG5,LOC,,,,,,Muss,,,Marktlokation,51,SG5,LOC,,00051,,,,Muss,
Marktlokation,52,SG5,LOC,3227,,Z16,,Marktlokation,X,,,Marktlokation,52,SG5,LOC,3227,00051,Z16,,Marktlokation,X,
Marktlokation,53,SG5,LOC,3225,,,,ID der Marktlokation,X [950],[950] Format: Marktlokations-ID,,Marktlokation,53,SG5,LOC,3225,00051,,,ID der Marktlokation,X [950],[950] Format: Marktlokations-ID
Steuerbare Ressource,54,SG5,LOC,,,,,,Muss,,,Steuerbare Ressource,54,SG5,LOC,,00053,,,,Muss,
Steuerbare Ressource,55,SG5,LOC,3227,,Z19,,Steuerbare Ressource,X,,,Steuerbare Ressource,55,SG5,LOC,3227,00053,Z19,,Steuerbare Ressource,X,
Steuerbare Ressource,56,SG5,LOC,3225,,,,ID der Steuerbaren Ressource,X [961],[961] Format: SR-ID,,Steuerbare Ressource,56,SG5,LOC,3225,00053,,,ID der Steuerbaren Ressource,X [961],[961] Format: SR-ID
Tranche,57,SG5,LOC,,,,,,Muss,,,Tranche,57,SG5,LOC,,00054,,,,Muss,
Tranche,58,SG5,LOC,3227,,Z21,,Tranche,X,,,Tranche,58,SG5,LOC,3227,00054,Z21,,Tranche,X,
Tranche,59,SG5,LOC,3225,,,,ID der Tranche,X [950],[950] Format: Marktlokations-ID,,Tranche,59,SG5,LOC,3225,00054,,,ID der Tranche,X [950],[950] Format: Marktlokations-ID
Messlokation,60,SG5,LOC,,,,,,Muss,,,Messlokation,60,SG5,LOC,,00055,,,,Muss,
Messlokation,61,SG5,LOC,3227,,Z17,,Messlokation,X,,,Messlokation,61,SG5,LOC,3227,00055,Z17,,Messlokation,X,
Messlokation,62,SG5,LOC,3225,,,,ID der Messlokation,X [951],[951] Format: Zählpunktbezeichnung,,Messlokation,62,SG5,LOC,3225,00055,,,ID der Messlokation,X [951],[951] Format: Zählpunktbezeichnung
Prüfidentifikator,63,SG6,RFF,,,,,,Muss,,,Prüfidentifikator,63,SG6,RFF,,00057,,,,Muss,
Prüfidentifikator,64,SG6,RFF,1153,,Z13,,Prüfidentifikator,X,,,Prüfidentifikator,64,SG6,RFF,1153,00057,Z13,,Prüfidentifikator,X,
Prüfidentifikator,65,SG6,RFF,1154,,55117,,SDÄ Strom / Änderung vom MSB NB an LF,X,,,Prüfidentifikator,65,SG6,RFF,1154,,55117,,SDÄ Strom / Änderung vom MSB NB an LF,X,
Referenz auf eine vorangegangene Anfrage,66,SG6,RFF,,,,,,Muss,,,Referenz auf eine vorangegangene Anfrage,66,SG6,RFF,,00060,,,,Muss,
Referenz auf eine vorangegangene Anfrage,67,SG6,RFF,1153,,AAV,,Nummer der Anfrage,X,,,Referenz auf eine vorangegangene Anfrage,67,SG6,RFF,1153,00060,AAV,,Nummer der Anfrage,X,
Referenz auf eine vorangegangene Anfrage,68,SG6,RFF,1154,,,,Vorgangsnummer,X [612],[612] Hinweis: Es muss die Vorgangsnummer aus dem IDE+24 (Vorgang) der SDÄ des MSB angegeben werden,,Referenz auf eine vorangegangene Anfrage,68,SG6,RFF,1154,00060,,,Vorgangsnummer,X [612],[612] Hinweis: Es muss die Vorgangsnummer aus dem IDE+24 (Vorgang) der SDÄ des MSB angegeben werden
Daten der Netzlokation,69,SG8,SEQ,,,,,,Muss,,,Daten der Netzlokation,69,SG8,SEQ,,00078,,,,Muss,
Daten der Netzlokation,70,SG8,SEQ,1229,,Z51,,Daten der Netzlokation,X,,,Daten der Netzlokation,70,SG8,SEQ,1229,00078,Z51,,Daten der Netzlokation,X,
Referenz auf die ID der Netzlokation,71,SG8,RFF,,,,,,Muss,,,Referenz auf die ID der Netzlokation,71,SG8,RFF,,00079,,,,Muss,
Referenz auf die ID der Netzlokation,72,SG8,RFF,1153,,Z32,,Netzlokation,X,,,Referenz auf die ID der Netzlokation,72,SG8,RFF,1153,00079,Z32,,Netzlokation,X,
Referenz auf die ID der Netzlokation,73,SG8,RFF,1154,,,,ID der Netzlokation,X [960],[960] Format: Netzlokations-ID,,Referenz auf die ID der Netzlokation,73,SG8,RFF,1154,00079,,,ID der Netzlokation,X [960],[960] Format: Netzlokations-ID
Steuerkanal,74,SG10,CCI,,,,,,Muss,,,Steuerkanal,74,SG10,CCI,,00080,,,,Muss,
Steuerkanal,75,SG10,CCI,7059,,Z49,,Steuerkanal,X,,,Steuerkanal,75,SG10,CCI,7059,00080,Z49,,Steuerkanal,X,
Steuerkanal,76,SG10,CCI,7037,,ZF2,,Kein Steuerkanal vorhanden,X,,,Steuerkanal,76,SG10,CCI,7037,00080,ZF2,,Kein Steuerkanal vorhanden,X,
Steuerkanal,77,SG10,CCI,7037,,ZF3,,Steuerkanal vorhanden,X,,,Steuerkanal,77,SG10,CCI,7037,,ZF3,,Steuerkanal vorhanden,X,
OBIS-Daten der Netzlokation,78,SG8,SEQ,,,,,,Muss,,,OBIS-Daten der Netzlokation,78,SG8,SEQ,,00088,,,,Muss,
OBIS-Daten der Netzlokation,79,SG8,SEQ,1229,,Z57,,OBIS-Daten der Netzlokation,X,,,OBIS-Daten der Netzlokation,79,SG8,SEQ,1229,00088,Z57,,OBIS-Daten der Netzlokation,X,
Referenz auf die ID der Netzlokation,80,SG8,RFF,,,,,,Muss,,,Referenz auf die ID der Netzlokation,80,SG8,RFF,,00089,,,,Muss,
Referenz auf die ID der Netzlokation,81,SG8,RFF,1153,,Z32,,Netzlokation,X,,,Referenz auf die ID der Netzlokation,81,SG8,RFF,1153,00089,Z32,,Netzlokation,X,
Referenz auf die ID der Netzlokation,82,SG8,RFF,1154,,,,ID der Netzlokation,X [960],[960] Format: Netzlokations-ID,,Referenz auf die ID der Netzlokation,82,SG8,RFF,1154,00089,,,ID der Netzlokation,X [960],[960] Format: Netzlokations-ID
OBIS-Kennzahl der Netzlokation,83,SG8,PIA,,,,,,Muss,,,OBIS-Kennzahl der Netzlokation,83,SG8,PIA,,00090,,,,Muss,
OBIS-Kennzahl der Netzlokation,84,SG8,PIA,4347,,5,,Produktidentifikation,X,,,OBIS-Kennzahl der Netzlokation,84,SG8,PIA,4347,00090,5,,Produktidentifikation,X,
OBIS-Kennzahl der Netzlokation,85,SG8,PIA,7140,,,,OBIS-Kennzahl der Netzlokation,X,,,OBIS-Kennzahl der Netzlokation,85,SG8,PIA,7140,00090,,,OBIS-Kennzahl der Netzlokation,X,
OBIS-Kennzahl der Netzlokation,86,SG8,PIA,7143,,SRW,,OBIS-Kennzahl,X,,,OBIS-Kennzahl der Netzlokation,86,SG8,PIA,7143,00090,SRW,,OBIS-Kennzahl,X,
Produkt-Daten für Lieferant relevant,87,SG10,CCI,,,,,,Muss,,,Produkt-Daten für Lieferant relevant,87,SG10,CCI,,00093,,,,Muss,
Produkt-Daten für Lieferant relevant,88,SG10,CCI,7037,,ZA7,,LF,X,,,Produkt-Daten für Lieferant relevant,88,SG10,CCI,7037,00093,ZA7,,LF,X,
Verwendungszweck der Werte,89,SG10,CAV,,,,,,Muss,,,Verwendungszweck der Werte,89,SG10,CAV,,00094,,,,Muss,
Verwendungszweck der Werte,90,SG10,CAV,7111,,Z47,,Endkundenabrechnu ng,X [1P1..1],,,Verwendungszweck der Werte,90,SG10,CAV,7111,00094,Z47,,Endkundenabrechnu ng,X [1P1..1],
Verwendungszweck der Werte,91,SG10,CAV,7111,,ZD1,,Blindarbeitabrechnu ng / Betriebsführung,X [1P1..1],,,Verwendungszweck der Werte,91,SG10,CAV,7111,,ZD1,,Blindarbeitabrechnu ng / Betriebsführung,X [1P1..1],
Produkt-Daten der Netzlokation,92,SG8,SEQ,,,,,,Muss,,,Produkt-Daten der Netzlokation,92,SG8,SEQ,,00095,,,,Muss,
Produkt-Daten der Netzlokation,93,SG8,SEQ,1229,,Z60,,Produkt-Daten der Netzlokation,X,,,Produkt-Daten der Netzlokation,93,SG8,SEQ,1229,00095,Z60,,Produkt-Daten der Netzlokation,X,
Referenz auf die ID der Netzlokation,94,SG8,RFF,,,,,,Muss,,,Referenz auf die ID der Netzlokation,94,SG8,RFF,,00096,,,,Muss,
Referenz auf die ID der Netzlokation,95,SG8,RFF,1153,,Z32,,Netzlokation,X,,,Referenz auf die ID der Netzlokation,95,SG8,RFF,1153,00096,Z32,,Netzlokation,X,
Referenz auf die ID der Netzlokation,96,SG8,RFF,1154,,,,ID einer Netzlokation,X [960],[960] Format: Netzlokations-ID,,Referenz auf die ID der Netzlokation,96,SG8,RFF,1154,00096,,,ID einer Netzlokation,X [960],[960] Format: Netzlokations-ID
Produkt-Daten der Netzlokation,97,SG8,PIA,,,,,,Muss [445],[445] Wenn in derselben SG8 SEQ+Z60 (Produkt- Daten der Netzlokation) das SG10 CCI+11 (Details zum Produkt der Netzlokation) nicht vorhanden,,Produkt-Daten der Netzlokation,97,SG8,PIA,,00097,,,,Muss [445],[445] Wenn in derselben SG8 SEQ+Z60 (Produkt- Daten der Netzlokation) das SG10 CCI+11 (Details zum Produkt der Netzlokation) nicht vorhanden
Produkt-Daten der Netzlokation,98,SG8,PIA,4347,,5,,Produktidentifikation,X,,,Produkt-Daten der Netzlokation,98,SG8,PIA,4347,00097,5,,Produktidentifikation,X,
Produkt-Daten der Netzlokation,99,SG8,PIA,7140,,,,Konfigurationsprodukt- Code,X [412],"[412] Es sind ausschließlich Konfigurationsprodukt -Codes der ""EDI@Energy Codeliste der Konfigurationen"" aus Kapitel 4.2 Konfigurationsprodukt e Leistungskurvendefinit ion erlaubt",,Produkt-Daten der Netzlokation,99,SG8,PIA,7140,00097,,,Konfigurationsprodukt- Code,X [412],"[412] Es sind ausschließlich Konfigurationsprodukt -Codes der ""EDI@Energy Codeliste der Konfigurationen"" aus Kapitel 4.2 Konfigurationsprodukt e Leistungskurvendefinit ion erlaubt"
Produkt-Daten der Netzlokation,100,SG8,PIA,7143,,Z12,,Konfigurationsprodu kt,X,,,Produkt-Daten der Netzlokation,100,SG8,PIA,7143,00097,Z12,,Konfigurationsprodu kt,X,
Details zum Produkt der Netzlokation,101,SG10,CCI,,,,,,Muss,,,Details zum Produkt der Netzlokation,101,SG10,CCI,,00098,,,,Muss,
Details zum Produkt der Netzlokation,102,SG10,CCI,7059,,11,,Produkt,X,,,Details zum Produkt der Netzlokation,102,SG10,CCI,7059,00098,11,,Produkt,X,
Details zum Produkt der Netzlokation,103,SG10,CCI,7037,,ZF6,,Kein Produkt an der Netzlokation zugeordnet,X,,,Details zum Produkt der Netzlokation,103,SG10,CCI,7037,00098,ZF6,,Kein Produkt an der Netzlokation zugeordnet,X,
Zugeordnete Leistungskurvendefinition,104,SG10,CCI,,,,,,Muss,,,Zugeordnete Leistungskurvendefinition,104,SG10,CCI,,00099,,,,Muss,
Zugeordnete Leistungskurvendefinition,105,SG10,CCI,7059,,Z53,,Code der Leistungskurvendefi nition,X,,,Zugeordnete Leistungskurvendefinition,105,SG10,CCI,7059,00099,Z53,,Code der Leistungskurvendefi nition,X,
Zugeordnete Leistungskurvendefinition,106,SG10,CCI,7037,,,,Code der Leistungskurvendefinition,X,,,Zugeordnete Leistungskurvendefinition,106,SG10,CCI,7037,00099,,,Code der Leistungskurvendefinition,X,
Auftraggebender Marktpartner,107,SG10,CCI,,,,,,Muss,,,Auftraggebender Marktpartner,107,SG10,CCI,,00100,,,,Muss,
Auftraggebender Marktpartner,108,SG10,CCI,7037,,ZB3,,Zugeordneter Marktpartner,X,,,Auftraggebender Marktpartner,108,SG10,CCI,7037,00100,ZB3,,Zugeordneter Marktpartner,X,
Auftraggebender Marktpartner,109,SG10,CAV,,,,,,Muss,,,Auftraggebender Marktpartner,109,SG10,CAV,,00101,,,,Muss,
Auftraggebender Marktpartner,110,SG10,CAV,7111,,Z88,,NB,X,,,Auftraggebender Marktpartner,110,SG10,CAV,7111,00101,Z88,,NB,X,
Auftraggebender Marktpartner,111,SG10,CAV,7111,,Z89,,LF,X,,,Auftraggebender Marktpartner,111,SG10,CAV,7111,,Z89,,LF,X,
Auftraggebender Marktpartner,112,SG10,CAV,1131,,,,MP-ID,X,,,Auftraggebender Marktpartner,112,SG10,CAV,1131,00101,,,MP-ID,X,
Produkt-Daten für Marktrolle relevant,113,SG10,CCI,,,,,,Muss,,,Produkt-Daten für Marktrolle relevant,113,SG10,CCI,,00102,,,,Muss,
Produkt-Daten für Marktrolle relevant,114,SG10,CCI,7037,,ZA7,,LF,X,,,Produkt-Daten für Marktrolle relevant,114,SG10,CCI,7037,00102,ZA7,,LF,X,
Daten der Marktlokation,115,SG8,SEQ,,,,,,Muss,,,Daten der Marktlokation,115,SG8,SEQ,,00103,,,,Muss,
Daten der Marktlokation,116,SG8,SEQ,1229,,Z01,,Daten der Marktlokation,X,,,Daten der Marktlokation,116,SG8,SEQ,1229,00103,Z01,,Daten der Marktlokation,X,
Referenz auf die ID der Marktlokation,117,SG8,RFF,,,,,,Muss,,,Referenz auf die ID der Marktlokation,117,SG8,RFF,,00104,,,,Muss,
Referenz auf die ID der Marktlokation,118,SG8,RFF,1153,,Z18,,Marktlokation,X,,,Referenz auf die ID der Marktlokation,118,SG8,RFF,1153,00104,Z18,,Marktlokation,X,
Referenz auf die ID der Marktlokation,119,SG8,RFF,1154,,,,ID der Marktlokation,X [950],[950] Format: Marktlokations-ID,,Referenz auf die ID der Marktlokation,119,SG8,RFF,1154,00104,,,ID der Marktlokation,X [950],[950] Format: Marktlokations-ID
Lieferrichtung,120,SG10,CCI,,,,,,Muss,,,Lieferrichtung,120,SG10,CCI,,00110,,,,Muss,
Lieferrichtung,121,SG10,CCI,7059,,Z30,,Lieferrichtung,X,,,Lieferrichtung,121,SG10,CCI,7059,00110,Z30,,Lieferrichtung,X,
Lieferrichtung,122,SG10,CCI,7037,,Z06,,Erzeugung,X,,,Lieferrichtung,122,SG10,CCI,7037,00110,Z06,,Erzeugung,X,
Lieferrichtung,123,SG10,CCI,7037,,Z07,,Verbrauch,X,,,Lieferrichtung,123,SG10,CCI,7037,,Z07,,Verbrauch,X,
OBIS-Daten der Marktlokation,124,SG8,SEQ,,,,,,Muss,,,OBIS-Daten der Marktlokation,124,SG8,SEQ,,00198,,,,Muss,
OBIS-Daten der Marktlokation,125,SG8,SEQ,1229,,Z02,,OBIS-Daten der Marktlokation,X,,,OBIS-Daten der Marktlokation,125,SG8,SEQ,1229,00198,Z02,,OBIS-Daten der Marktlokation,X,
Referenz auf die ID der Marktlokation,126,SG8,RFF,,,,,,Muss,,,Referenz auf die ID der Marktlokation,126,SG8,RFF,,00199,,,,Muss,
Referenz auf die ID der Marktlokation,127,SG8,RFF,1153,,Z18,,Marktlokation,X,,,Referenz auf die ID der Marktlokation,127,SG8,RFF,1153,00199,Z18,,Marktlokation,X,
Referenz auf die ID der Marktlokation,128,SG8,RFF,1154,,,,ID einer Marktlokation,X [950],[950] Format: Marktlokations-ID,,Referenz auf die ID der Marktlokation,128,SG8,RFF,1154,00199,,,ID einer Marktlokation,X [950],[950] Format: Marktlokations-ID
OBIS-Kennzahl der Marktlokation,129,SG8,PIA,,,,,,Muss,,,OBIS-Kennzahl der Marktlokation,129,SG8,PIA,,00200,,,,Muss,
OBIS-Kennzahl der Marktlokation,130,SG8,PIA,4347,,5,,Produktidentifikation,X,,,OBIS-Kennzahl der Marktlokation,130,SG8,PIA,4347,00200,5,,Produktidentifikation,X,
OBIS-Kennzahl der Marktlokation,131,SG8,PIA,7140,,,,OBIS-Kennzahl der Marktlokation,X [314],"[314] Es sind alle OBIS-Kennzahlen gem. EDI@Energy Codeliste der OBIS-Kennzahlen und Medien für den deutschen Energiemarkt Kap. 3 anzugeben welche an der Marktlokation erforderlich sind, dabei muss der Mindestumfang aus Kap. 3.4 eingehalten werden. Der Mindestumfang der OBIS-Kennzahlen ergibt sich aus den genannten Messprodukt-Codes dem Kap. 5.1 des Dokumentes ""Codeliste der Konfigurationen""",,OBIS-Kennzahl der Marktlokation,131,SG8,PIA,7140,00200,,,OBIS-Kennzahl der Marktlokation,X [314],"[314] Es sind alle OBIS-Kennzahlen gem. EDI@Energy Codeliste der OBIS-Kennzahlen und Medien für den deutschen Energiemarkt Kap. 3 anzugeben, welche an der Marktlokation erforderlich sind. Der Mindestumfang der OBIS-Kennzahlen ergibt sich aus den genannten Messprodukt-Codes dem Kap. 5.1 des Dokumentes ""Codeliste der Konfigurationen"""
OBIS-Kennzahl der Marktlokation,132,SG8,PIA,7143,,SRW,,OBIS-Kennzahl,X,,,OBIS-Kennzahl der Marktlokation,132,SG8,PIA,7143,00200,SRW,,OBIS-Kennzahl,X,
Wertegranularität,133,SG10,CCI,,,,,,Muss,,,Wertegranularität,133,SG10,CCI,,00201,,,,Muss,
Wertegranularität,134,SG10,CCI,7037,,ZE4,,Wertegranularität,X,,,Wertegranularität,134,SG10,CCI,7037,00201,ZE4,,Wertegranularität,X,
Wertegranularität,135,SG10,CAV,,,,,,Muss,,,Wertegranularität,135,SG10,CAV,,00202,,,,Muss,
