Segmentname_old,Unnamed: 0_old,Segmentgruppe_old,Segment_old,Datenelement_old,Segment ID_old,Code_old,Qualifier_old,Beschreibung_old,Bedingungsausdruck_old,Bedingung_old,diff,Segmentname_new,Unnamed: 0_new,Segmentgruppe_new,Segment_new,Datenelement_new,Segment ID_new,Code_new,Qualifier_new,Beschreibung_new,Bedingungsausdruck_new,Bedingung_new
Kommunikationsverbindu ng,40,SG6,COM,3155,,FX,,Telefax,X [1P0..1],,,Kommunikationsverbindu ng,40,SG6,COM,3155,,FX,,Telefax,X [1P0..1],
Kommunikationsverbindu ng,41,SG6,COM,3155,,TE,,Telefon,X [1P0..1],,,Kommunikationsverbindu ng,41,SG6,COM,3155,,TE,,Telefon,X [1P0..1],
Kommunikationsverbindu ng,42,SG6,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,,Kommunikationsverbindu ng,42,SG6,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],
Kommunikationsverbindu ng,43,SG6,COM,3155,,AL,,Handy,X [1P0..1],,,Kommunikationsverbindu ng,43,SG6,COM,3155,,AL,,Handy,X [1P0..1],
MP-ID Empfänger,44,SG3,NAD,,00018,,,,Muss,,,MP-ID Empfänger,44,SG3,NAD,,00018,,,,Muss,
MP-ID Empfänger,45,SG3,NAD,3035,00018,MR,,Nachrichtenempfän ger,X,,,MP-ID Empfänger,45,SG3,NAD,3035,00018,MR,,Nachrichtenempfän ger,X,
MP-ID Empfänger,46,SG3,NAD,3039,00018,,,MP-ID,X [30],[30] MP-ID nur aus Sparte Strom,,MP-ID Empfänger,46,SG3,NAD,3039,00018,,,MP-ID,X [30],[30] MP-ID nur aus Sparte Strom
MP-ID Empfänger,47,SG3,NAD,3055,00018,9,,GS1,X,,,MP-ID Empfänger,47,SG3,NAD,3055,00018,9,,GS1,X,
MP-ID Empfänger,48,SG3,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Empfänger,48,SG3,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
Abschnitts- Kontrollsegment,49,,UNS,,00030,,,,Muss,,,Abschnitts- Kontrollsegment,49,,UNS,,00030,,,,Muss,
Abschnitts- Kontrollsegment,50,,UNS,0081,00030,S,,Trennung von Positions- und Summenteil,X,,,Abschnitts- Kontrollsegment,50,,UNS,0081,00030,S,,Trennung von Positions- und Summenteil,X,
Nachrichten- Endesegment,51,,UNT,,00034,,,,Muss,,,Nachrichten- Endesegment,51,,UNT,,00034,,,,Muss,
Nachrichten- Endesegment,52,,UNT,0074,00034,,,Anzahl der Segmente in einer Nachricht,X,,,Nachrichten- Endesegment,52,,UNT,0074,00034,,,Anzahl der Segmente in einer Nachricht,X,
Nachrichten- Endesegment,53,,UNT,0062,00034,,,Nachrichten- Referenznummer,X,,,Nachrichten- Endesegment,53,,UNT,0062,00034,,,Nachrichten- Referenznummer,X,
